HU/Var,2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010
40,-0.021536175,0.481370866,1.151015282,-0.3410061,0.460736185,0.30141148,0.098302633,0.614825368,-0.136750773,-1.275839925,0.914792657,-1.655208826,-1.333252311,-1.198819876,-1.225114942,1.239356995,0.316483766,-1.359223127,0.857576132,1.017806172,-0.181470066,0.858646631,1.823991418,1.236205339,-0.008459457,0.484217405,0.526343107,-0.696180165,0.006307211,0.647194743,1.083719373,1.000142694,-1.267467856,-0.282574683,0.694200456,0.797916055,-0.449505031,0.325113118,0.613689899,1.209097981,0.002454012,0.284900039,1.187634587,0.521827519,0.805392325,1.189041853,0.738229036,0.489311248,-0.004700728,-0.745527148,0.867610276,-0.528355837,0.570500076,0.742502034,0.209764525,-1.62340343,0.885970175,0.049381375,-0.462992162,1.556600213,-0.857434571,-1.122514963,-0.516289592,0.018079579,-0.561921895,-0.293697715,0.508356571,-0.362677604,2.171729088,3.85680294,1.103942275,0.247578204,-0.24989517,0.858543992,1.364598155,0.016188519,0.119631104,-0.946354985,-0.469415992,1.062262177,-1.096258521,-1.366277695,-0.658458352,-0.251930386,-0.443017274,-0.191544145,0.121909633,-0.488134205,1.687932134,0.024961352,-0.162293613,0.440062374,0.543872118,0.351713359,-0.110140532,0.630140126,0.289880604,0.675117671,-1.140822649,0.334519595,-1.238034844,0.930778146,-0.878922284,-1.426020741,-0.366765767,0.990993321,-0.651272058,0.865759134,-1.298649788,-0.070763417,1.476801276,0.903507292,-0.936037838,0.551983654,-0.757016122,0.122198179,2.126535892,0.648815036,-0.647216082,0.829252183,0.02848395,-0.814791262,-2.000349522
41,1.018835068,0.015791278,1.143911719,-0.484769285,-0.878288507,0.412140816,-0.498542339,-0.658591986,0.786042213,-1.495900154,1.781660557,0.609937251,0.989981115,-1.218057632,-0.677076578,-0.725495756,-0.53479898,1.00927496,0.302242577,0.664863348,1.274631262,-1.457839966,1.272844911,-0.157057166,-0.713574111,-1.399773955,0.055352371,0.507846892,-0.876872599,0.373202831,-0.740224063,-0.686850965,-0.089296341,-0.291106999,-0.273656219,0.384500384,0.447953016,-1.247866273,-1.861981392,0.076912627,-0.452017218,0.617585123,0.67118299,-0.367293179,-0.522596657,2.057557106,1.640971661,-1.607745647,0.602011144,1.407598615,0.470811248,0.240522578,0.357084066,-0.595815837,-0.177531272,-2.160430431,0.839292347,-0.522526622,-0.681933284,2.511805773,0.41208902,-1.499515533,1.115506411,-0.766377568,-1.210184932,1.034143329,0.779370546,0.460798383,0.092769861,0.516986489,0.397587508,0.293030053,0.752425909,1.304395318,-0.006789821,-1.166386843,0.630850673,0.073384233,0.014925822,-2.293941259,-0.613879144,1.079714537,-0.639778256,-0.230783403,-0.197706476,0.68457073,-1.437858343,-0.391716063,0.225819916,1.078678489,1.132452011,0.939325035,-0.476705611,0.510315895,-2.029791355,-0.19263123,-0.698112488,-0.871972024,-3.099998236,-1.435397506,0.723308206,-0.031288669,0.248271704,-1.870658636,-0.584127486,-0.765893161,0.00498635,-1.828954577,-0.175632447,-0.091542818,-0.358186632,1.066122532,0.870522559,0.517840326,0.593237877,0.587401092,-0.735546947,0.202563316,-0.793699563,0.66518569,-0.574600399,-0.627229333,1.842467904
42,-0.490793347,-0.897493124,0.272482693,-0.475170493,0.797533453,1.102068186,2.174934864,-0.767228663,-0.034653313,0.250413746,0.969837606,-0.892017961,-0.577841222,0.216166824,1.274269104,-0.252860427,1.819927573,-0.79390496,2.143770456,2.137971878,1.052547336,-0.221378475,0.095159553,-0.946738482,-0.772934318,1.896962881,-0.11829257,0.347518772,-0.19032073,-2.208127737,0.1413849,0.628329337,1.414206743,0.653744042,1.058378696,-2.592812777,-0.335841209,-0.384200662,-0.602990627,-0.626769006,0.373513073,-0.33832863,-1.029641628,-1.174028635,-0.605902851,0.554628253,-1.008076191,0.798680723,-0.745351672,-0.677388251,0.295941234,0.575499594,-0.001003332,2.472029448,-2.053865194,-0.485347509,-0.189759895,-0.172623888,-0.952373922,0.220736787,-1.098783851,-0.309200376,-0.015988257,0.242525816,-0.895468473,0.690860689,-0.744891822,1.252351761,0.152055025,-1.219019651,-2.033215761,3.829286098,-0.202717483,-0.155572832,0.469908893,0.18012245,-2.148209333,-0.028275575,-0.563201904,0.742465615,0.053965747,-0.313185632,-1.712571502,0.834825695,1.092293978,-0.600410104,-1.702368975,-1.381860733,0.028127884,0.771321774,-0.468608826,0.404075742,-0.623328209,-0.502814114,1.07882309,0.151235774,0.266777664,1.769709229,-0.824120462,-0.639105141,-0.461094916,-0.595725656,0.942246497,-0.076239042,0.4354074,0.800529301,0.672021568,-0.847046316,-0.23414059,-1.407688141,-0.255630344,-0.851758063,-0.428046286,1.62632668,0.023175694,-0.551070094,-0.968987286,-2.123550653,-0.762969792,-0.750653327,0.756035805,-3.349173307,-2.126305103
43,0.167437047,0.07382267,-0.33299762,-0.577760518,-1.169688582,-0.126229048,0.263684094,0.033444867,0.436957091,-1.588309884,-0.228965521,0.962798059,0.778139174,0.536368787,-0.159638256,0.08908651,0.47898072,-0.476649791,-1.109348416,0.087991886,0.165362671,-2.260905743,0.075435258,0.835907876,-0.690731227,0.25179866,-0.598816514,-1.205922723,0.765525997,-1.134967923,-1.228796721,-0.851041853,-1.213938355,-0.056589797,-0.750661552,-0.632455051,-1.085277915,-1.065023303,0.615948439,0.627955794,-0.545236349,0.993123651,-0.106327794,1.198249459,0.218803272,-1.384361148,0.054646961,0.471314251,1.450819373,-0.493674994,-1.043444753,-0.2838687,2.120978117,-0.250700623,-0.79229027,0.100390986,-1.021212578,-1.525543332,-0.034678102,-0.496308237,0.919510961,-0.677052557,-0.082711369,2.55570507,0.045269378,-0.215370908,-0.356461674,-0.368637979,-0.772395909,-0.741315007,-1.051489353,-0.751540184,0.273263842,-0.113982044,1.146521688,0.450893879,-0.490117192,-0.622029722,-0.532885492,-0.733585596,-0.517905056,-1.028961539,-0.000852733,0.950368583,-1.104834199,-0.164365306,0.489384949,0.672118664,0.294917941,-2.314908743,-0.083599478,-0.460659325,0.636393309,1.25717926,-1.188517809,0.283642709,-0.75822711,-1.457902312,1.165024877,-1.587442875,0.989216328,-0.74857831,1.155132771,1.010429263,-1.312106133,-2.509833336,1.922644734,0.525962949,-1.193043351,1.038715005,-0.571317852,-0.424162954,0.15917483,0.62855798,-1.638378501,1.86337018,-0.289210528,0.766604125,0.518646657,-0.284583807,0.094674654,-0.392013699,-2.046660423
44,0.340223551,0.756324828,-0.638800979,0.745150328,0.068503775,-1.879652023,-0.130754009,-0.85246557,-0.230541721,0.579407811,0.058408547,0.090578049,0.959488451,0.615135491,-0.988943875,0.277179599,1.112472296,0.401068419,-1.980115056,-0.555056155,1.751356244,-0.174068227,-1.032347798,-0.505195796,1.068150043,-0.02843944,-0.413593769,-0.474563837,-0.605735898,-0.134995148,-0.736612618,0.929744601,0.847566545,-0.006034707,-0.128058702,-0.625494659,-1.525180817,1.102281332,1.94675529,0.503953218,-0.495438576,-0.635958672,-0.081349164,-2.392435789,1.697427273,-0.695112348,1.156921268,-1.872163773,0.901815832,0.227878407,0.007063547,-0.379222751,0.733377159,0.389027506,-0.635505319,-0.576144755,-1.537857652,-1.340253115,2.589528561,-0.41270417,-1.353274822,-0.856466293,1.379966974,0.234833747,0.5527457,-1.68308413,0.582883954,-0.643625498,-0.464464843,-1.563532352,0.959668696,-0.024547894,-1.832713246,0.614809632,1.605683923,0.411483556,-0.259064704,0.378113508,-0.475486845,-1.19788003,1.161214113,1.699621081,-1.122971058,-0.740573764,1.730991483,0.683585525,-1.283418536,-1.509221911,-0.915527582,0.084770344,-1.392062068,-0.464824915,-0.432199508,0.056356747,-0.154045358,0.200564086,-0.841238916,-0.604829848,0.715580165,1.749294996,-0.586848378,1.055653214,-1.356665492,-1.744102836,1.324584723,-0.679887414,-0.032721337,-0.207681611,1.362920642,-1.993908882,-0.29871577,-0.173521951,-0.331355542,-0.009215325,0.287009835,0.025370644,1.836020708,-0.348172337,-0.990644574,1.247012854,0.045816965,0.263801128,-0.598460674
45,-0.052466542,-0.619284034,0.289577782,-0.857859671,-0.684873819,-0.15466781,-0.330246359,-0.296246588,-0.834602058,0.134932771,1.627572656,-0.628615439,0.226856843,-1.256178856,0.907078564,-0.316253036,-1.457164168,0.550498426,0.23325111,1.545868278,0.608225524,-0.405411124,-1.029438019,2.250641584,0.469529986,0.367405295,-0.914836109,-1.967111588,-1.721066594,1.267852068,1.110204816,0.423137873,-0.775770068,0.153647214,1.160645366,-1.630764008,0.779183388,0.550927937,1.273502946,-0.602089286,0.866163611,0.356392205,0.221563742,1.57388258,0.368344843,-1.087368488,-0.148754507,0.529707551,0.294987738,-1.138093352,2.795244217,-0.067389525,-0.030457094,-0.908720076,-1.578791738,2.072310686,-0.562621236,0.779293537,-0.415263772,-0.843652666,0.297804177,-2.079184771,0.873983681,-0.467088103,-0.310761273,-0.464071512,0.263773978,1.341720462,1.244538188,-1.895330548,-2.529031277,-1.200942039,0.179820299,0.3046,-0.105024271,0.234080374,-0.076449357,-0.49163264,-0.100049399,-0.645864904,-0.078803606,0.365225077,0.901924133,-0.96732825,0.807350218,-0.462087303,1.235239863,0.636915743,0.571106493,0.305809319,0.359624565,-0.873372972,0.953973532,0.070895508,-0.785481274,-0.900804639,-1.044150591,0.619054854,-1.588048935,-0.446354538,3.095055103,-1.591551304,0.690771401,0.227056235,0.175176963,-0.564452946,1.131043792,-1.045590639,0.549421906,-1.129670143,-0.570003629,0.025840184,-1.065872908,0.702402711,-0.349122077,0.840086162,0.322416037,1.090823174,-0.79528743,-0.591621995,0.001759376,0.08141353,0.288394868
46,0.873158455,-0.008630933,1.167157888,-2.081979036,0.708052158,-0.39721787,0.466173381,-0.660741329,1.014678121,0.28042376,0.602940857,0.218477637,0.982012987,-0.327582181,-1.35869348,-0.218231335,-0.548901021,0.602715194,1.165528297,-0.069758125,0.73891288,0.037444122,-1.369858146,-0.811885536,-0.125777841,2.154636383,-0.446303457,1.187145829,0.32671392,-0.008726842,1.944914103,-0.238532767,-0.170228854,-0.209128559,-0.066561133,2.021093369,0.78630954,-1.474096417,0.843183577,2.559954166,-0.294270724,-1.062020898,-1.029349923,0.926585436,-0.349964857,-0.486468315,-0.21668835,0.181273624,1.066794872,-1.171995521,0.718488097,-0.470636249,0.505788207,-0.887440443,1.370788574,-0.026166929,-1.005695105,1.232667089,-0.71945852,-1.336347938,0.311577052,-0.484426528,-0.360006928,0.405283034,0.501726568,-0.109233111,-0.402047426,-0.356535286,-1.04756248,-0.613477468,0.301645756,-1.385663509,-0.668084562,0.029805621,-1.259558201,0.28013894,-1.409551978,0.683547676,0.878883243,-1.140030265,1.317902446,0.522101581,1.142321229,0.831991434,-0.118903838,0.042117845,-0.127970979,1.550906181,0.710274637,-1.271386027,-1.154422402,1.826516032,-0.579626322,0.253763109,0.191361666,0.914284527,-1.397811174,-0.051483408,0.400378942,-0.231684178,1.219218016,1.082381964,0.345233619,0.345408797,-0.671093583,-0.763375998,0.923704684,0.764896631,-1.047947884,-0.580454648,0.225556061,0.279096991,0.723476291,1.623352885,1.411837578,0.789958715,-0.181897968,-0.491251141,-0.969766498,1.468930125,-0.211247519,0.603843212,-0.240984455
47,0.265461028,-0.231191963,0.400904924,-0.432046592,-1.656166673,0.287199646,-0.106186107,0.084050559,0.216270953,-0.353254676,-0.587350845,0.169013798,0.442343414,0.236186236,-1.10668993,0.770950794,1.339181542,0.188409433,1.950107813,1.596657753,-1.076016545,1.378685355,-0.249484271,0.545163691,0.618556738,0.47433126,0.352137446,-0.136078745,0.27172929,-1.149696827,-1.861001611,0.48195979,-0.490108758,0.620199621,0.451468885,-0.734826446,2.134303331,-0.460769773,-0.770005226,-1.175977111,-0.394808859,-1.667779803,1.276469231,1.081539154,-0.123441324,0.21862632,0.355410308,0.33906123,-0.553921282,-2.03299737,-1.363687396,-0.356764793,0.475407213,-0.396324664,-2.251345396,-1.457998037,0.363649249,-1.059822202,1.693763852,-0.148449287,0.017943701,0.394512236,-0.883226097,0.331319392,0.26763919,-0.226767227,0.411958456,-0.814306974,-0.921846926,-0.6569224,0.787520349,0.53324759,-0.314689726,-1.137140751,-0.224336505,-0.884224176,1.846198916,-0.199190989,-0.350755215,0.963147223,-0.753823578,-1.348137856,-0.41448316,0.6468786,1.273701668,-0.038704265,-1.227259994,0.536549449,0.317544073,-0.562675178,-1.929220438,0.090192102,1.819212556,0.149002939,-0.259728253,0.182597786,0.488483608,2.200175285,1.075860262,0.936482131,-0.535822809,-0.867521644,-0.308110714,0.25432229,-0.112878129,-1.187819958,-0.951509476,1.709643841,-0.902565122,-0.171035931,0.12741901,-1.323968887,-0.257275462,-0.07232789,-0.866975129,0.401973873,-0.756119013,-1.893212676,1.941760182,-0.92763865,-0.227656603,-0.625799716,-2.399899244
48,0.229777187,-1.764472961,-0.421410441,0.18497467,0.670823932,-1.159748197,-0.536352158,-0.355083406,-1.636816621,-0.360917747,0.34886235,-0.570249081,0.007393822,0.060404848,-0.022741968,-0.096267283,0.51498574,0.162907481,0.324318022,-0.530095339,-0.826599479,0.068060733,-0.068343237,0.3017492,0.212755919,-0.593641162,-0.293475181,0.725607097,0.076889604,0.279420614,-0.462326676,-0.032997608,0.734733999,0.320653319,-1.144799948,-0.517295778,1.12675643,-0.049822874,-0.812822878,-0.171325311,-0.776213706,-1.304560542,1.196294069,-1.689727306,-0.50909853,0.433466345,-2.361470938,-1.014757156,-0.815306246,1.311576009,-2.445663214,-0.379164845,0.585595846,-0.339910835,-0.884980261,0.433210909,-0.199701801,0.513820112,0.390383363,0.378177941,0.988301039,-1.349398017,-0.378987968,1.122728944,-0.774195254,-1.805915594,-0.169719324,-0.177163348,-0.156862795,-0.106296211,-1.596286178,0.869394898,0.768348992,-0.810360134,-0.501613677,-0.033238098,0.468101054,0.722280145,0.020336598,-0.840611398,0.135691389,-1.569764137,0.566436827,-0.258513749,-1.079206824,1.203562737,1.982012153,-0.78916955,0.638942182,-0.860235453,1.54762733,-0.202048838,-0.054124519,-0.657174647,0.579361796,0.310145468,-0.469195724,-0.743448138,-0.192546055,0.522616863,0.299242049,-1.378014684,-0.024578352,0.374814987,-1.401200175,0.137882531,0.72465992,0.031915125,-1.215084553,-0.073308975,-0.854525208,-0.56792891,-0.192126364,-0.575336218,1.45473814,0.052183799,1.177305698,-1.264313698,0.0786433,-1.199567795,-1.001005173,-0.041462537,0.823239148
49,-1.563631296,-1.135091186,1.315473795,-0.462439626,-0.13509655,-0.758324146,-0.120900586,-1.082910299,-2.613888741,-0.398837447,-0.920524657,1.099356413,-0.296420962,-2.561371565,0.578464746,-0.725481391,-1.639838099,-1.349766612,0.43230474,-0.241883606,-1.652378201,1.010310292,0.602505207,1.220448494,-1.679024339,-0.455551922,0.197149277,-1.054272413,-0.170887589,0.230650842,-1.85425365,1.272905707,-0.950750589,1.626639724,-0.827371478,-1.236947775,0.346486807,0.579091609,-1.341914296,1.311351299,0.603268981,-1.567638993,-0.595059752,0.874902546,2.169045448,0.372947097,0.092923336,-1.062262893,-1.192003369,1.037764668,1.187121153,-0.277438492,0.780840576,-0.002100049,-0.004892505,-0.030817768,-0.463084579,0.277675688,-0.356161922,0.618760288,0.490073949,1.288666487,-0.5665797,-0.087071493,-1.740739346,0.183987781,-0.683702528,-0.284192592,0.652628422,0.124284133,0.132563308,0.198926136,-2.046746254,-1.392388344,1.101674795,-0.811739028,-1.709892392,-0.323576123,-0.322566301,-1.509680748,-0.410889059,-1.203110814,-0.846102536,0.723590195,-1.185296774,0.109739192,0.347910911,-0.501643777,-0.882151604,-1.295581341,-1.008493543,-0.621674955,-0.245410591,0.258794457,-0.354821414,-0.867386341,-0.488360971,-0.822675645,0.193553865,-1.175215006,-0.794939935,0.671851516,-1.16242981,0.03419219,-0.600880086,-0.236355513,-0.296134472,0.011065345,1.219326138,0.006424811,-0.359668434,-0.947173059,-1.513852,-0.406007856,0.420992523,-0.893239081,-0.722551644,-0.030461416,-0.204554155,-2.132993698,-1.140155792,-0.665155411,-0.920583308
50,-0.685540855,1.231812239,1.757967949,0.421178311,0.498609483,0.79271841,-1.083685875,-1.05569911,-1.200346112,0.095757782,0.695089936,-0.68367213,-1.583097816,0.235118538,-0.736415863,1.496610403,1.046560764,0.607844651,-0.397209078,0.361709327,0.170359313,-1.645338058,3.000441313,-0.42504862,0.929443002,-0.064821057,1.025465608,-0.465369612,-2.017199755,-0.428021044,-0.807531059,0.107805632,0.57151711,-1.573412538,-0.193150863,-1.088891387,-0.856337726,-0.744328737,-1.44354856,-2.375346422,0.597103238,0.229304627,0.313216209,-0.10186407,1.359194756,1.356129766,-0.175154746,-0.150168955,2.068392277,-0.35371837,0.074757896,-0.681766689,-1.061726213,1.290698171,-0.902446449,-0.631593466,1.076740861,0.7174142,0.666220725,-1.180939913,0.980555832,1.238756895,0.002289831,0.268229902,-0.473087192,1.049810052,0.664172053,0.228039756,-1.58174026,1.078688741,-2.73088789,2.097620249,-1.506430626,-0.233315632,0.745299041,-0.379923612,-0.179088563,0.887398303,0.100440659,-0.469667733,0.127833992,-0.311019927,-0.231993675,-0.714018643,-0.899099708,-0.089918688,-0.05140065,-0.333446324,-0.096410863,-1.259384751,2.052375793,-0.869278312,-1.265071511,0.06402985,-0.155240789,0.313995242,-0.01815494,0.75482434,-0.73129636,0.39160338,0.324573427,-1.061998248,-0.173088744,-1.376482129,1.326867342,-0.194245383,0.796936512,0.854549229,-1.50011158,0.24789758,-2.033867598,1.882079005,-0.011008074,-0.048168495,-1.304436684,0.235142455,0.494508326,-1.124069214,-1.8099792,-0.186325192,-0.856713355,0.155613422,-0.543088734
51,-0.908675194,-0.381505787,-1.725221038,0.924856722,-0.392563581,0.70453316,0.364489436,-0.737272918,-1.509388924,-0.938025296,2.867223263,-0.563544869,-0.282155216,-0.022837793,0.804100573,0.37720567,0.656167567,-0.27990365,-0.103404179,-0.06404601,-0.752673507,2.048936129,-0.263061672,-0.036143582,0.303195655,-0.007674412,-0.425322294,0.280779153,-0.02754323,-1.731505156,0.673562288,1.834550738,-1.025333643,1.329761982,2.139156818,0.903346598,-0.37771076,-0.006194858,0.137678504,0.439250529,0.018447658,-0.062506631,0.305218518,0.558588803,0.525733948,-1.273385048,1.731472731,-0.176921293,0.480074108,-0.525710166,1.929568768,-0.917438447,-0.128184184,0.207329482,-0.234431565,0.883559704,0.616532743,1.269013882,-0.8210904,-1.608618855,0.111992717,1.411791682,0.831463754,-0.756525159,-0.022432141,2.396861076,0.593371689,0.974105895,-0.381064564,1.578037739,-0.038062066,-1.903486371,0.174337551,0.058409076,1.593055129,-0.18799518,0.716079473,1.580500245,-1.882706285,0.485601276,-2.587174177,1.680550814,1.086787462,0.988274336,-0.493639112,0.201254979,0.891970158,1.270327449,0.099325798,-0.864880025,-1.206119895,-0.427232116,-1.744709015,2.46563983,0.244139701,0.025882954,-0.00751087,1.365375876,0.068817064,-2.045126438,0.067660801,-0.190524727,-0.025860755,1.799969912,0.96333909,-0.853204608,-0.744103312,-0.128768399,1.003775477,0.834908903,0.75874877,0.092269555,-0.5691818,0.033426024,0.615003943,0.391676992,-1.579215884,-0.406452805,-0.540013671,1.275561213,1.732581854,-0.311670154,-0.261561632
52,0.47255832,0.198850781,0.611796796,1.346132755,-2.078544617,0.519078791,-0.489943117,-1.693993092,-0.050133582,-0.494395763,0.638639867,0.340093195,-0.310027987,3.364879608,1.513489485,-0.876444638,-0.030084295,-0.964933157,-0.171330437,-0.449717075,0.508753121,1.280841947,1.160754919,1.133594632,-2.38561511,-0.879913151,0.652408123,-0.600282371,1.270410657,0.918938875,0.039141234,0.66512537,-0.703048587,-0.639231443,-0.627304077,-2.264143705,0.23387444,-0.181770608,-0.966980696,1.013772607,-0.131842077,1.189708114,-0.035607655,-1.016970396,1.99445343,-0.899814546,-0.823860049,-1.579568028,0.125325456,0.243358344,-1.410060287,0.481805414,-0.963839531,-0.973781586,0.245466918,-1.63412714,-0.953110516,1.590987206,-0.204538092,0.201941222,0.512767971,-0.989662647,0.733196437,-2.160576344,1.45072329,0.839434266,-0.695669293,0.22356832,-0.096010707,-1.511396527,-0.891593099,-1.879701018,1.242486358,0.934002757,0.144313872,-0.865677893,-1.330997229,0.187048376,0.086168118,-0.948663771,-0.275428057,-0.09373866,-0.637490928,-0.894388199,-0.537415743,-1.907646418,-0.801556766,-0.296878546,-0.500710785,-0.920684397,0.034748822,-0.568422139,0.323488712,-0.428240925,0.285817474,-1.071856618,-0.814146161,-0.019449731,1.088118553,2.015920162,-0.924675465,-0.297930449,-0.31769079,1.45693326,-0.509261549,-1.002280951,0.931137025,-0.855398595,1.870097876,-0.575542927,-0.35159269,1.162409067,0.902938426,-1.390577674,-0.170807421,-0.239504889,0.295141995,1.147420406,-0.131812438,0.234906673,-0.523697138,0.200659841,2.059393883
53,-0.890829027,0.925911605,-0.913756311,1.38425529,0.933302581,-1.299521565,-0.319939584,-1.183035135,0.286951363,0.189651445,0.814175069,0.908517838,-0.073126718,-0.765277624,2.271875381,-0.808318794,0.908909678,-0.314777315,-0.721467376,-0.296773851,-0.32559678,0.142644763,0.100993581,0.915321112,-0.269262552,0.906992614,0.982265174,-0.442409068,-0.802339613,-1.340841889,-0.854436457,-0.90551126,-0.462411195,0.432582319,-0.168415353,-0.799223959,-0.486091882,-1.482149005,1.204236746,-0.384450942,1.398977041,-0.69389838,-0.131197602,-0.604630351,-0.639833033,1.432259679,1.05677259,0.35605371,-1.462947249,-1.72331202,0.066499136,0.067589536,0.929773033,0.733002186,2.308091164,-0.591124177,0.757258117,-1.931105614,0.43762055,-0.110858664,-0.69719249,0.880867898,1.12487638,0.589830101,-0.287121117,0.585222542,-1.129915476,0.134046286,1.690595627,1.590459228,-0.138739064,0.346143037,1.576230049,0.319999307,-0.92260915,0.441199988,0.212519482,-1.279154301,0.220168903,2.233279228,0.198551208,-0.991178215,0.005656006,-2.680540085,-1.841818213,-2.331955194,-0.031170854,-0.941873193,-2.400671959,-0.165376708,0.525121033,-0.49825564,-1.639029622,0.04449923,0.63732034,0.590129137,-0.071900792,-0.803193033,-0.2747522,-0.663194954,-1.409602165,-0.602524161,0.325844049,-0.407793462,-0.072709046,0.407655329,0.1297784,0.392486215,-1.748080373,-2.427412748,0.289405137,-0.675495088,-0.452585101,0.342998475,0.422658354,-0.187216192,-1.455697775,-0.756273568,0.447467208,-0.339475363,-0.668559313,-2.155800581,0.220613673
54,0.491185069,-0.359615088,0.935842812,-0.672535956,0.575117111,0.13733837,1.883105516,1.138662338,-0.426599115,1.305458784,0.185125127,-0.415813982,-0.50517875,-1.36030817,-0.650547683,-0.693071723,0.706371605,-2.139175177,1.287760735,-0.497410655,-0.406014115,-1.131762981,0.119810514,-0.436338603,-1.176433325,0.125562549,0.03367655,-0.81379348,-0.801303566,1.131981373,0.487486959,-1.123977542,-1.47252965,-0.076825432,-2.116714001,-3.644680262,0.302579761,1.939622998,-0.747480214,-1.559957385,-0.425044149,0.077697694,-0.363564104,0.092056483,2.243998528,-0.5119313,-0.114715144,1.93194747,-0.89650929,-0.077206694,-0.214239016,0.930937707,0.128669634,-2.257881403,-0.44400543,-0.366521388,0.068525575,-0.770379841,0.064517915,-0.874503374,-2.708365202,-0.322167009,-0.665627539,-2.260249376,0.054239243,-0.890857399,1.469192624,0.503231287,2.123697758,0.463534415,-0.163105369,-0.548039079,0.032243174,0.027406288,-1.342919946,-0.863871872,0.067127444,0.849397719,-1.281697273,1.451181412,0.238090605,-0.711039305,0.137162939,1.182254195,0.10766717,-0.973101318,-0.423435301,-1.370274305,0.902524829,0.918047667,0.327180773,-1.372479558,-0.382366717,-1.209284782,-0.591696858,-0.389154643,-0.529856563,-0.982714295,-0.392582744,-0.796358466,-0.123513304,-0.772428215,0.736825407,-0.736747146,-0.560903013,0.028817562,-1.40401113,-0.812695444,-1.094431758,0.175425142,1.33016789,-0.002476861,-1.035063148,0.202025935,1.3843925,0.345867306,-1.092243791,0.006134296,1.449313045,0.25970909,0.220893264,-0.416852444,-0.332413852
