2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010,PCT_OBESE_ADULTS13
647,688,692,700,647,100,148.91,23.02,0,0,148,22.87,135,20.87,1,1.53,0,0,0,0,0,0,1,1.48,1,0,1.72,1.48,0,0,2,3.05,605.44,568.81,518.98,567.01,9.5,8.69,66,79.02,1,0,0,1,13.55,22.3,20.95,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.95,1.04,0.84,4,0,-100,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,0,0,97.22,0.15,1.85,0.31,0.15,0,20.87,22.87,0,0,0,1,0.000353525,32.8
3812,3766,3753,3667,3812,100,1583.98,41.55,83.83,5.23,861,22.59,902,23.66,2,0.53,0,0,4,1.06,0,0,2,0.54,1,0,0.29,0.27,1,0.26,3,0.79,605.44,568.81,518.98,567.01,9.5,9.05,66,79.02,1,0,0,1,13.55,26.95,12.26,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.95,1.04,0.84,8,12,50,1.86,2.84,1,0.29,3,0,3,0,2,0,0,0,0,0,0,0,3,0,1,1,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,0,0,94.12,0.47,3.49,0.29,0.21,0.26,23.66,22.59,0,0,0,1,0.0020829,32.9
13665,13760,13828,13853,3569.56,26.12,907.71,6.64,61.05,1.1,826.49,6.05,845.72,6.19,3,0.22,1,0.07,5,0.37,2,0.15,6,0.44,5,0,0.36,0.36,13,0.95,17,1.24,605.44,568.81,518.98,567.01,9.5,6.4,66,79.02,1,0,0,1,13.55,25.44,12.06,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.95,1.04,0.84,26,19,-26.92,4.74,3.51,1,0.07,4,5,4,5,3,4,5,0,0,0,1,1,5,2,1,0,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,0,0,93.12,1.09,4.06,0.43,0.35,0.03,18.21,22.38,0,0,0,0,0.007466638,33.6
1951269,1966295,1995815,2025096,165474.93,8.48,39571.7,2.03,3971.24,0.56,40679.6,2.08,19837.77,1.02,267,0.14,26,0.01,619,0.32,106,0.05,1095.58,0.55,143,-12.8,0.09,0.07,1585,0.82,1119,0.58,939.13,694.28,1205.71,1040.33,12.91,14.26,50,65.81,0,0,1,1,6.95,37.02,5.69,2.11,0.21,2.57,0.39,0,8.7,3.4,8.6,9.5,0.94,1.08,0.81,8,30,275,4.15,11.9,6,0,5,23,5,23,6,18,0,7,1,0,0,6,0,6,4,4,0,67829,75676,76108.25,75011.25,183808,212555.32,218552.32,215820.81,55873,63732.47,87212.63,92738.46,10253,12302.25,13841.5,14491.75,5630,7094,6865,9716,2643085,2704283,2723322,2754354,2790136,118,0.06,47.97,9.98,29.14,8.46,0.45,0.64,11.3,25.04,0,0,1,0,0.721547634,27.8
48818,49510,51070,52464,11097.09,22.73,2714.81,5.56,219.74,1.26,3237.85,6.63,1052.76,2.16,10,0.21,1,0.02,18,0.37,1,0.02,27.33,0.53,9,-18.18,0.23,0.18,30,0.62,29,0.6,939.13,694.28,1205.71,1040.33,12.91,7.54,50,65.81,0,0,1,1,6.95,25.13,9.42,2.11,0.21,2.57,0.39,4,8.7,3.4,8.6,9.5,0.72,1.01,0.66,35,47,34.29,7.68,8.51,2,0.04,1,7,1,7,1,1,0,6,0,0,0,0,0,0,3,1,0,67829,75676,76108.25,75011.25,183808,212555.32,218552.32,215820.81,55873,63732.47,87212.63,92738.46,10253,12302.25,13841.5,14491.75,5630,7094,6865,9716,2643085,2704283,2723322,2754354,2790136,3,0.06,69.09,0.67,22.86,0.89,4.68,0.13,8.49,29.15,0,0,0,0,0.018052105,30.3
43946,44043,43658,42922,19264.05,43.84,8526.47,19.4,742.94,4.12,3919.91,8.92,4634.41,10.55,7,0.16,1,0.02,27,0.61,0,0,33.92,0.79,4,-20,0.11,0.09,18,0.4,19,0.43,939.13,694.28,1205.71,1040.33,12.91,24.52,50,65.81,0,0,1,1,6.95,42.66,8.62,2.11,0.21,2.57,0.39,1,8.7,3.4,8.6,9.5,0.94,1.08,0.81,10,25,150,5.78,12.63,1,0.02,0,5,0,5,20,28,0,1,0,0,0,2,0,1,1,3,0,67829,75676,76108.25,75011.25,183808,212555.32,218552.32,215820.81,55873,63732.47,87212.63,92738.46,10253,12302.25,13841.5,14491.75,5630,7094,6865,9716,2643085,2704283,2723322,2754354,2790136,6,0.13,78.88,1.9,13.58,1.24,1.35,0.41,23.44,20.68,0,0,0,0,0.016250518,31.5
10030,10113,9986,10004,4632.73,46.19,1430.53,14.26,103.83,2.8,844.01,8.41,647.98,6.46,3,0.3,0,0,6,0.61,1,0.1,3.25,0.32,2,-33.33,0.33,0.2,3,0.3,8,0.81,939.13,694.28,1205.71,1040.33,12.91,10.48,50,65.81,0,0,1,1,6.95,29.9,12.2,2.11,0.21,2.57,0.39,1,8.7,3.4,8.6,9.5,0.72,1.01,0.66,3,9,200,3.09,5.63,1,0.11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,67829,75676,76108.25,75011.25,183808,212555.32,218552.32,215820.81,55873,63732.47,87212.63,92738.46,10253,12302.25,13841.5,14491.75,5630,7094,6865,9716,2643085,2704283,2723322,2754354,2790136,0,0,76.29,3.87,13.22,0.96,3.83,0.09,14.9,21.67,0,0,0,0,0.003708931,28.7
47818,47763,47677,47512,276.26,0.58,84.59,0.18,636.37,3.02,52.85,0.11,57.9,0.12,17,0.36,0,0,47,0.98,6,0.13,45.08,0.95,10,-16.67,0.25,0.21,49,1.03,109,2.28,650.06,502.37,842.77,858.87,8.91,10.67,68,84.88,0,0,1,1,8.37,21.52,9.73,1.66,0.33,1.39,0.54,0,13.4,5,4.8,5.1,1.13,1.03,1.01,77,126,63.64,28.1,43.3,6,0.13,38,70,38,70,16,20,25,51,0,0,7,39,10,13,10,10,1,18362,17048,16299.33,15679.08,110811,107790.36,104545.97,97395.78,22006,24511.33,24251.47,22496.94,7092,9147.5,7979,8689.25,4418,5321,4948,14659,1324575,1316807,1318194,1321617,1323459,7,0.15,96.79,0.26,0.99,0.62,0.26,0.01,20.57,18.65,0,0,0,0,0.036313598,25.2
146445,146733,146944,147243,31079.59,21.22,7570.13,5.17,1565.82,2.74,6918.26,4.72,4780.2,3.26,25,0.17,3,0.02,80,0.55,15,0.1,105.92,0.72,23,9.52,0.14,0.16,111,0.76,107,0.73,650.06,502.37,842.77,858.87,8.91,10.49,68,84.88,0,0,1,1,8.37,17.54,5.93,1.66,0.33,1.39,0.54,0,13.4,5,4.8,5.1,1.08,0.93,1.08,141,187,32.62,24.19,31.17,8,0.05,67,115,66,113,41,34,40,55,1,1,11,31,8,49,9,46,1,18362,17048,16299.33,15679.08,110811,107790.36,104545.97,97395.78,22006,24511.33,24251.47,22496.94,7092,9147.5,7979,8689.25,4418,5321,4948,14659,1324575,1316807,1318194,1321617,1323459,21,0.14,94.27,0.99,1.6,1.58,0.24,0.03,13.66,21.81,0,0,0,0,0.111212197,29.5
513657,513097,512906,511702,141225.65,27.49,25466.28,4.96,3262.92,1.71,33981.4,6.62,18854.71,3.67,143,0.28,1,0,136,0.26,62,0.12,436.5,0.85,77,-17.2,0.18,0.15,383,0.75,272,0.53,518.45,436.78,630.07,699.59,9.3,15.04,51,75.52,1,1,0,1,8.1,32.35,7.23,1.98,0.58,1.94,0.85,0,9.9,4.3,6.9,7.4,1.15,0.96,1.11,42,28,-33.33,18.67,16,7,0.01,39,26,39,26,27,18,26,17,1,1,0,0,0,1,4,3,0,169078,168467,172333.08,167872.5,705558,727544.05,729252.43,694175,172440,189691.84,218062.45,242577.85,73884,74034,75913.25,79690.25,50078,51279,52652,59505,8707739,8799593,8821155,8867749,8899339,64,0.12,60.28,18.45,14.24,5.07,0.17,0.02,12.8,24.36,0,0,1,0,0.058372813,30.2
634266,647983,657113,664163,2134.84,0.34,276.56,0.04,90.09,0.04,391.86,0.06,226.99,0.04,247,0.39,3,0,154,0.24,84,0.13,735.25,1.13,75,11.94,0.11,0.11,469,0.75,374,0.59,518.45,436.78,630.07,699.59,9.3,18.9,51,75.52,1,1,0,1,8.1,57.26,10.68,1.98,0.58,1.94,0.85,0,9.9,4.3,6.9,7.4,1.22,0.91,1.24,0,0,-3.85,4.76,3.79,6,0.01,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,1,169078,168467,172333.08,167872.5,705558,727544.05,729252.43,694175,172440,189691.84,218062.45,242577.85,73884,74034,75913.25,79690.25,50078,51279,52652,59505,8707739,8799593,8821155,8867749,8899339,60,0.1,30.82,11.24,42.23,13.22,0.15,0.03,10.42,20.68,0,1,1,0,0.072079015,23.9
492276,495792,497310,498546,188884.04,38.37,15895.39,3.23,3059.49,1.69,46193.54,9.38,27470.91,5.58,99,0.2,5,0.01,92,0.19,56,0.11,153.08,0.31,28,-3.45,0.06,0.06,404,0.82,414,0.84,518.45,436.78,630.07,699.59,9.3,3,51,75.52,1,1,0,1,8.1,7.48,2.85,1.98,0.58,1.94,0.85,0,9.9,4.3,6.9,7.4,1.22,0.91,1.24,104,99,-4.81,24.64,27.05,7,0.01,74,61,74,61,42,44,34,21,2,2,1,5,5,12,26,19,0,169078,168467,172333.08,167872.5,705558,727544.05,729252.43,694175,172440,189691.84,218062.45,242577.85,73884,74034,75913.25,79690.25,50078,51279,52652,59505,8707739,8799593,8821155,8867749,8899339,112,0.23,75.07,2.87,11.47,8.91,0.07,0.01,13.84,23.91,0,0,1,0,0.055943042,21
66083,66029,65627,64994,8633.44,13.06,1733.17,2.62,572.15,2.26,1832.82,2.77,1531.84,2.32,15,0.23,0,0,20,0.3,4,0.06,50.92,0.77,8,-11.11,0.14,0.12,38,0.57,28,0.42,518.45,436.78,630.07,699.59,9.3,13.96,51,75.52,1,1,0,1,8.1,30.09,6.75,1.98,0.58,1.94,0.85,0,9.9,4.3,6.9,7.4,1.15,0.96,1.11,82,96,17.07,10.8,11.64,2,0.03,101,93,92,78,19,19,20,19,3,3,3,5,5,5,16,23,0,169078,168467,172333.08,167872.5,705558,727544.05,729252.43,694175,172440,189691.84,218062.45,242577.85,73884,74034,75913.25,79690.25,50078,51279,52652,59505,8707739,8799593,8821155,8867749,8899339,12,0.18,76.78,13.53,6.82,0.83,0.28,0.02,15.01,23.47,0,0,1,0,0.007509779,33.9
13750,13614,13226,13039,7046.76,51.25,2923.95,21.27,243.99,4.06,1426.66,10.38,1429.86,10.4,4,0.29,0,0,14,1.02,0,0,9,0.68,4,33.33,0.23,0.3,14,1.02,23,1.68,737.2,665.57,611.68,558.66,21.07,19.47,66,83.52,0,0,0,1,11.04,51.74,12.25,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,16,10,-37.5,5.3,3.45,0,0,0,0,0,0,3,2,0,0,1,1,0,0,2,0,29,27,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,2,0.15,49.91,0.28,47.19,0.35,0.95,0.04,20.06,20.65,0,1,0,0,0.006655653,22
53829,54045,54424,55599,19597.86,36.41,7030.42,13.06,326.39,1.6,5105.63,9.48,3026.08,5.62,6,0.11,2,0.04,30,0.56,5,0.09,40.92,0.75,7,-12.5,0.15,0.13,32,0.6,36,0.67,737.2,665.57,611.68,558.66,21.07,22.84,66,83.52,0,0,0,1,11.04,44.48,10.58,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,16,26,62.5,2.95,4.72,1,0.02,21,17,11,6,110,108,0,0,1,1,0,0,0,6,4,0,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,5,0.09,52.22,1.09,44.09,0.6,0.82,0.03,14.01,26.07,0,0,0,0,0.026055792,31.2
4687,4651,4612,4549,1800.11,38.41,1017.64,21.71,28.64,1.62,319.73,6.82,286.78,6.12,1,0.22,0,0,8,1.73,0,0,10.58,2.3,1,-50,0.46,0.22,3,0.65,8,1.73,737.2,665.57,611.68,558.66,21.07,28.25,66,83.52,0,0,0,1,11.04,96.84,0,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,6,16,166.67,2.33,4.3,0,0,8,20,8,20,10,1,1,0,0,0,0,0,1,0,2,2,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,0,0,16.07,1.41,79.58,1.24,0.98,0,15.53,21.78,1,1,0,0,0.002268731,27.3
695,711,698,688,695,100,211.52,30.43,11.96,3.43,92,13.24,203,29.21,1,1.43,0,0,0,0,0,0,2,2.83,0,0,0,0,0,0,1,1.43,737.2,665.57,611.68,558.66,21.07,10.67,66,83.52,0,0,0,1,11.04,27.84,14.43,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,1,11,1000,0.6,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,4,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,0,0,56.26,0.29,43.02,0,0.29,0,29.21,13.24,0,0,0,1,0.000336413,22.9
9041,9082,8816,8687,2812.92,31.11,1141.79,12.63,69.29,1.7,532.75,5.89,681.84,7.54,2,0.22,0,0,9,1.01,0,0,11,1.25,2,0,0.22,0.23,8,0.9,7,0.78,737.2,665.57,611.68,558.66,21.07,33.1,66,83.52,0,0,0,1,11.04,82.58,5.51,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,17,10,-41.18,2.67,1.81,1,0.11,2,5,2,3,9,4,0,0,0,0,1,3,4,0,4,6,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,0,0,53.61,0.91,42.41,0.86,0.76,0.04,20.63,21.77,0,1,0,1,0.004376273,32
29393,29335,29026,28696,9212.28,31.34,4623.7,15.73,308.43,2.57,2029.5,6.9,1535.22,5.22,5,0.17,1,0.03,16,0.55,1,0.03,26.42,0.91,5,-28.57,0.25,0.17,14,0.48,19,0.65,737.2,665.57,611.68,558.66,21.07,36.54,66,83.52,0,0,0,1,11.04,76.79,4.72,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,35,45,28.57,4.58,5.13,1,0.04,9,29,9,23,13,23,2,6,0,0,1,9,9,7,10,7,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,1,0.03,19.67,1.15,76.83,0.6,0.77,0.07,15.2,21.98,1,1,0,0,0.014227608,22.6
88830,88988,89264,88498,21028.53,23.67,5353.59,6.03,963.9,2.72,4239.53,4.77,3486.36,3.92,11,0.12,1,0.01,47,0.53,14,0.16,80.67,0.91,16,-5.88,0.19,0.18,56,0.63,69,0.78,487.56,482.41,734.81,916.42,15.75,22.19,64,85.6,0.5,1,1,1,9.28,36.21,9.1,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,50,56,12,13.4,15.05,4,0.05,24,27,24,24,11,17,9,16,0,0,2,2,7,0,1,3,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,12,0.14,87.41,6.22,2.52,1.17,0.23,0.02,15.7,22.38,0,0,1,1,0.004579998,29.1
63096,62626,62539,62269,9466.58,15,2927.17,4.64,1026.26,3.96,2040.44,3.23,1474,2.34,23,0.36,0,0,37,0.59,5,0.08,54.08,0.87,10,11.11,0.15,0.16,36,0.57,68,1.08,487.56,482.41,734.81,916.42,15.75,11.16,64,85.6,0.5,1,1,1,9.28,26.8,9.34,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,125,142,13.6,22.56,28.74,5,0.08,69,61,68,61,64,49,39,24,1,1,6,13,17,29,5,12,1,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,7,0.11,88.23,4.26,3.89,1.58,0.13,0.02,18.17,20.3,0,0,0,0,0.003253175,25
55531,55264,55033,54521,5459.96,9.83,1775.96,3.2,463.54,2.06,1156.23,2.08,1114.07,2.01,11,0.2,0,0,23,0.41,4,0.07,44.67,0.81,7,40,0.09,0.13,38,0.68,52,0.94,487.56,482.41,734.81,916.42,15.75,22.32,64,85.6,0.5,1,1,1,9.28,33.86,11.13,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,31,23,-25.81,13.96,10.9,3,0.05,21,15,21,15,13,10,12,12,0,0,4,1,5,0,5,8,1,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,4,0.07,93.84,1.77,2.27,0.58,0.19,0.02,16.03,22.2,0,0,0,0,0.00286313,30.1
65393,64890,64854,64723,11133.98,17.03,5756.23,8.8,612.89,2.51,1511.58,2.31,1120.71,1.71,12,0.18,1,0.02,34,0.52,0,0,42.83,0.66,9,0,0.14,0.14,38,0.58,52,0.79,487.56,482.41,734.81,916.42,15.75,13.16,64,85.6,0.5,1,1,1,9.28,21.87,9.11,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,90,105,16.67,11.36,15.89,5,0.08,72,69,40,56,21,21,12,20,2,2,2,4,1,6,4,11,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,9,0.14,92.21,2.28,2.76,1.19,0.24,0.02,13.74,20.21,0,0,1,0,0.003371606,31.2
744344,747714,748947,750367,251899.68,33.84,51563.22,6.93,6257.27,2.08,55366.63,7.44,35336.18,4.75,177,0.24,9,0.01,251,0.34,56,0.08,561.75,0.75,70,-9.09,0.11,0.09,499,0.67,551,0.74,487.56,482.41,734.81,916.42,15.75,19.3,64,85.6,0.5,1,1,1,9.28,33.55,6.85,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,104,100,-3.85,17.78,21.05,18,0.02,140,114,121,105,62,42,35,29,0,1,6,9,5,6,18,17,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,91,0.12,72.82,14.44,7.26,3.23,0.21,0.02,13.92,22.66,0,0,1,0,0.038377731,27.7
216469,215729,214841,214267,48276.35,22.3,11412.88,5.27,2122.37,2.34,10157.63,4.69,7978.14,3.69,32,0.15,1,0,80,0.37,16,0.07,167.17,0.78,36,5.88,0.16,0.17,139,0.64,163,0.75,487.56,482.41,734.81,916.42,15.75,17.66,64,85.6,0.5,1,1,1,9.28,28.82,9,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,175,177,1.14,20.23,23.29,5,0.02,131,130,128,130,132,110,46,38,1,1,4,4,6,4,15,25,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,25,0.12,87.27,6.7,2.17,0.83,0.99,0.03,15.89,21.48,0,0,1,1,0.011160954,30.4
234878,234292,234061,233800,46066.25,19.61,13165.49,5.61,2969.74,3.19,9588.1,4.08,8112.93,3.45,57,0.24,4,0.02,89,0.38,28,0.12,223.42,0.96,41,-12.77,0.2,0.18,123,0.52,203,0.87,487.56,482.41,734.81,916.42,15.75,20.87,64,85.6,0.5,1,1,1,9.28,34.12,9.41,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,113,165,46.02,11.15,15.48,6,0.03,61,71,58,67,21,21,24,37,1,1,0,6,2,8,11,15,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,26,0.11,84.83,5.83,4.61,2.78,0.21,0.02,16.25,21.87,0,0,1,1,0.012110106,31.4
467026,467913,467712,469328,122214.95,26.17,25601.4,5.48,4382.54,2.34,29402.38,6.3,17915.57,3.84,118,0.25,6,0.01,172,0.37,31,0.07,372,0.8,85,-6.59,0.2,0.18,333,0.72,345,0.74,487.56,482.41,734.81,916.42,15.75,18.44,64,85.6,0.5,1,1,1,9.28,30.29,6.71,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,105,134,27.62,15.17,19.68,6,0.01,71,86,70,83,37,33,31,35,0,0,3,11,2,13,11,12,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,58,0.12,79.23,10.43,4.03,3.08,0.73,0.03,14.04,22.97,0,0,1,0,0.024079456,27.9
2230722,2259756,2278024,2297598,7451.02,0.33,782.27,0.04,330.06,0.04,1794.52,0.08,1237.42,0.06,1261,0.57,3,0,327,0.15,429,0.19,2116.08,0.93,668,12.08,0.26,0.29,1583,0.71,1517,0.68,487.56,482.41,734.81,916.42,15.75,33.33,64,85.6,0.5,1,1,1,9.28,41.55,8.28,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,1.4,1.07,1.21,2,3,50,50,50,9,0,2,5,2,3,1,1,1,1,3,4,0,1,0,0,1,1,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,121,0.05,27.65,17.75,27.51,22.79,0.29,0.05,12.83,20.71,0,0,1,0,0.115014092,23.8
154727,154673,154945,154964,55631.95,35.95,14862.35,9.61,3058.71,4.86,12941.37,8.36,7612.64,4.92,31,0.2,2,0.01,69,0.45,7,0.05,154,0.99,21,50,0.09,0.14,111,0.72,93,0.6,487.56,482.41,734.81,916.42,15.75,19.13,64,85.6,0.5,1,1,1,9.28,29.82,7.86,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,28,22,-21.43,14.43,13.02,8,0.05,23,23,20,23,6,6,10,12,1,1,0,2,0,3,2,1,1,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,17,0.11,77.17,8.74,5.7,3.18,0.29,0.05,14.92,22.95,0,0,1,0,0.00797759,26.1
35251,35353,35380,35272,1639.17,4.65,558.75,1.59,376.66,2.81,297.44,0.84,282.05,0.8,8,0.23,0,0,15,0.43,1,0.03,21.5,0.61,5,25,0.12,0.14,19,0.54,28,0.79,487.56,482.41,734.81,916.42,15.75,10.77,64,85.6,0.5,1,1,1,9.28,28.38,11.48,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,75,93,24,14.62,15.92,4,0.12,40,51,39,50,73,65,20,23,0,1,6,8,10,12,10,23,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,0,0,90.77,4.29,2.7,0.68,0.27,0.01,15.52,21.33,0,0,0,0,0.001817511,28.9
