2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010,PCT_OBESE_ADULTS13
1891,1885,1910,1922,336.99,17.82,125.85,6.66,17.14,2.08,72.29,3.82,78.49,4.15,2,1.06,0,0,1,0.53,0,0,3,1.57,1,0,0.53,0.52,0,0,4,2.13,610.89,608.81,529.14,562.3,10.54,4.85,58,77.39,1,0,0,1,12.65,23.99,6.94,3.42,0.63,2.73,1.68,0,14.4,5.5,8.8,9.3,0.95,1.04,0.84,10,3,-70,3.95,1.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,13,0,76989,75212,74761.08,70614.75,356495,362151.74,361686.08,348151.74,96299,102502.46,107458.59,111453.19,47310,48655.5,49973.25,47873.5,17632,20262,20026,25237,2818747,2859143,2871238,2885398,2893957,0,0,94.29,0.32,3.86,0.26,0.11,0.05,24.06,23,0,0,0,1,0.000661387,33.6
9656,9606,9482,9515,3325.91,34.44,1017.9,10.54,103.05,2.56,877.47,9.09,549.33,5.69,3,0.31,0,0,8,0.83,0,0,11.58,1.23,3,0,0.32,0.32,3,0.31,4,0.41,610.89,608.81,529.14,562.3,10.54,13.55,58,77.39,1,0,0,1,12.65,39.59,12.62,3.42,0.63,2.73,1.68,0,14.4,5.5,8.8,9.3,0.87,0.98,0.83,23,24,4.35,2.51,2.63,0,0,0,5,0,5,12,11,2,4,1,0,0,0,4,0,9,18,0,76989,75212,74761.08,70614.75,356495,362151.74,361686.08,348151.74,96299,102502.46,107458.59,111453.19,47310,48655.5,49973.25,47873.5,17632,20262,20026,25237,2818747,2859143,2871238,2885398,2893957,0,0,95.11,0.42,1.93,0.31,0.62,0.06,19.34,23.2,0,0,1,0,0.003377236,31.6
3558,3514,3426,3413,1386.3,38.96,563.41,15.83,34.42,2.26,315.1,8.86,329.36,9.26,2,0.56,0,0,2,0.56,0,0,2.67,0.77,2,100,0.28,0.58,2,0.56,2,0.56,578.83,521.24,645.91,690.52,10.09,8.62,61,86.62,0,0,1,1,11.68,30.63,8.3,2.71,1.04,2.69,1.77,0,10.6,4.8,5.7,7.1,0.95,1.04,0.84,10,5,-50,2.09,1.09,0,0,1,2,1,2,2,3,0,0,1,1,0,0,2,0,1,4,0,141598,131255,128435.92,124744.5,615043,631230.25,627404.53,608866.71,142628,169938.87,179212.03,181890.81,93422,95482.25,94046.25,90492.25,54569,39269,45958,45966,5266214,5310658,5344861,5379646,5420380,0,0,93.42,0.34,1.41,0.11,3.63,0.03,26.34,21.87,0,0,0,1,0.000669973,32.1
2597,2635,2587,2592,576.1,22.18,202.14,7.78,1.26,0.1,98.72,3.8,166.05,6.39,1,0.39,0,0,3,1.16,1,0.39,2,0.78,1,0,0.4,0.39,1,0.39,2,0.77,610.89,608.81,529.14,562.3,10.54,5.26,58,77.39,1,0,0,1,12.65,22.92,17.63,3.42,0.63,2.73,1.68,0,14.4,5.5,8.8,9.3,0.95,1.04,0.84,10,3,-70,2.11,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,0,76989,75212,74761.08,70614.75,356495,362151.74,361686.08,348151.74,96299,102502.46,107458.59,111453.19,47310,48655.5,49973.25,47873.5,17632,20262,20026,25237,2818747,2859143,2871238,2885398,2893957,0,0,90.76,3.7,2.27,0.23,0.5,0,25.64,19.14,0,0,0,1,0.000908314,28.9
7421,8065,7911,7915,12,0.16,3.86,0.05,78.72,3.66,2.83,0.04,4.36,0.06,3,0.42,0,0,5,0.7,0,0,6.25,0.79,1,-50,0.29,0.13,1,0.14,2,0.28,749.67,666.15,711.77,649.84,19.4,24.01,62,92.6,1,0,1,1,13.13,70.93,9.29,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,2,2,0,1.4,1.47,0,0,9,3,9,3,17,8,2,0,0,0,0,0,4,0,5,3,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,59.36,34.79,4.8,0.22,0.08,0,11.89,18.85,1,1,0,0,0.000764094,31.9
54428,54460,54493,54456,9519.55,17.49,2770.28,5.09,532.49,2.34,2271.98,4.17,1593.65,2.93,9,0.17,1,0.02,43,0.79,3,0.06,55.75,1.02,8,-27.27,0.2,0.15,41,0.75,40,0.73,649.51,674.8,484.38,512.28,18.82,20.49,67,89.18,0,0,0,1,12.32,43.18,8.37,4.51,0.56,2.99,0.92,0,17.9,6.8,8.5,9.3,0.97,0.97,0.92,37,26,-29.73,5.03,3.78,3,0.05,30,11,30,11,20,12,6,0,0,0,1,1,7,1,10,3,0,140810,143768,141899.83,139000.5,579880,571291.14,562959.01,539664.27,212316,216714.37,224489.75,224172.96,43136,42773.5,42903.75,41862.5,26599,24724,26077,30308,4708708,4785401,4802740,4817528,4833722,4,0.07,79.62,15.99,2.01,0.41,0.48,0.03,17.39,22.11,0,0,1,0,0.011373759,37.5
114638,115259,116704,117073,23940.33,20.88,5482.64,4.78,588.51,1.28,6053.03,5.28,3098.96,2.7,13,0.11,3,0.03,37,0.32,5,0.04,62.42,0.54,16,-11.11,0.16,0.14,85,0.75,85,0.75,510.56,495.41,558.81,589.65,14.6,12.01,66,100,1,0,1,1,10.52,24.99,8.69,2.4,0.79,2.26,1.14,0,14.2,4.9,7.1,7.7,0.8,0.93,0.79,63,53,-15.87,7.46,7.09,9,0.08,25,23,25,22,4,16,11,15,1,1,0,2,4,3,8,8,0,127891,121516,118584.92,113762.75,594850,606117.1,596221.86,562217.07,135728,166478.13,172949.06,173059.09,64369,63650,60128.25,59571.75,44856,82427,87538,88294,5654774,5691659,5711767,5724554,5742713,15,0.13,91.08,1.35,1.52,4.12,0.38,0.02,13.26,21.34,0,0,1,0,0.020141403,28.3
15014,15102,15080,15099,3779.53,25.17,1185.02,7.89,198.47,2.97,611.67,4.07,1005.33,6.7,5,0.33,0,0,13,0.87,2,0.13,11.67,0.77,6,0,0.4,0.4,7,0.47,33,2.2,510.56,495.41,558.81,589.65,14.6,9.46,66,100,1,0,1,1,10.52,40.64,12.75,2.4,0.79,2.26,1.14,19,14.2,4.9,7.1,7.7,0.8,0.93,0.79,73,84,15.07,19.06,23.86,5,0.34,22,25,22,25,45,32,27,29,0,0,1,8,3,14,4,10,0,127891,121516,118584.92,113762.75,594850,606117.1,596221.86,562217.07,135728,166478.13,172949.06,173059.09,64369,63650,60128.25,59571.75,44856,82427,87538,88294,5654774,5691659,5711767,5724554,5742713,2,0.13,86.29,0.29,1.05,0.32,9.28,0.01,20.73,19,0,0,0,0,0.002637895,28.7
32237,32464,32602,32547,5518.84,17.12,1392.78,4.32,92.02,0.73,1448.11,4.49,819.28,2.54,6,0.19,1,0.03,21,0.66,3,0.09,14.67,0.45,7,0,0.22,0.21,21,0.66,17,0.53,605.44,568.81,518.98,567.01,9.5,7.95,66,79.02,1,0,0,1,13.55,32.64,12.73,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.87,0.98,0.83,13,23,76.92,1.47,2.44,1,0.03,7,8,6,7,4,5,0,0,1,1,2,2,4,0,1,0,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,4,0.12,84.27,0.4,13.81,0.46,0.3,0.02,14.9,26.41,0,0,0,0,0.01761449,29.3
31809,32051,32338,32526,2616.26,8.22,1440.89,4.53,380.27,3.1,701.27,2.2,340.59,1.07,7,0.22,1,0.03,19,0.6,1,0.03,38.83,1.2,6,20,0.16,0.19,21,0.66,14,0.44,702.97,665.32,654.27,662.58,20.67,34.61,83,100,1,0,0,1,10.99,53.6,10.06,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,1.14,0.99,1.06,30,38,26.67,6.68,9.25,1,0.03,22,12,22,12,5,6,3,5,0,0,1,0,1,1,3,6,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,2,0.06,92.12,1.91,3.73,0.4,0.4,0.04,15.71,23.44,0,0,0,0,0.005003432,30.4
18499,18418,18402,18338,1953.27,10.56,507.62,2.74,175.92,2.34,501.28,2.71,366.58,1.98,5,0.27,0,0,14,0.76,0,0,15.83,0.86,4,-20,0.28,0.22,11,0.6,12,0.65,489.04,479.49,476.79,534.96,13.36,8.57,81,95.99,1,0,0,1,13.11,17.67,5.88,2.81,0.34,2.51,1.25,0,13.5,6.3,7.5,8.3,0.95,1.04,0.84,38,36,-5.26,3.67,3.77,4,0.22,13,5,10,5,12,10,4,8,1,0,0,0,5,3,2,5,0,75645,70931,69158.92,65875.92,394391,396893.56,395599.78,384195.01,84554,88514.32,93107.52,94780.77,37532,38946,38915.75,38978.25,10346,11122,11109,13607,3007856,3050202,3062309,3075039,3090416,5,0.27,96.75,0.28,1.54,0.42,0.12,0.01,16.72,24.53,0,0,0,0,0.006064844,32.4
43205,44017,44321,45394,6138.54,14.21,1561.84,3.61,341.42,2.43,729.01,1.69,318.13,0.74,5,0.12,0,0,24,0.57,4,0.1,27.08,0.61,5,0,0.14,0.11,13,0.31,11,0.26,784.26,728.77,658.54,688.36,15.22,14.59,56,76.67,1,1,1,1,13.13,63.24,8.79,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.02,1,0.94,68,86,26.47,4.15,4.46,0,0,24,24,22,24,77,81,11,10,1,1,0,0,5,8,21,20,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,2,0.05,44.58,24.39,29.02,0.49,0.33,0.02,10.17,24.66,0,0,1,0,0.001710854,33.6
56640,57885,59070,60479,7605.86,13.43,678.43,1.2,194.41,0.92,2542.31,4.49,552.52,0.98,8,0.14,0,0,16,0.29,1,0.02,23.33,0.4,7,16.67,0.11,0.12,28,0.5,42,0.75,652.97,611.29,565.77,617.44,13.84,8.27,65,89.42,0.5,0,0,1,12.27,15.56,5.17,3.28,0.86,2.65,0.95,0,13,4.5,6.2,7.8,0.77,0.95,0.75,30,44,46.67,5.15,7.25,1,0.02,16,17,15,17,3,6,1,8,0,0,5,1,0,1,3,8,0,170137,167875,164280.58,159524.58,788167,807688.96,801375.76,781172.48,210886,240077.19,256201.85,259035.96,61253,66495.25,71208.5,79035.25,55113,55785,54466,58664,6423113,6490622,6516922,6537782,6570902,7,0.13,93.84,0.85,2.24,1.66,0.16,0.02,11.73,28.1,0,0,1,0,0.008726436,27.8
20574,20607,20603,20458,71.79,0.35,17.67,0.09,117.06,1.42,9.56,0.05,14.41,0.07,5,0.24,0,0,10,0.49,5,0.24,9.58,0.46,4,0,0.2,0.19,5,0.24,26,1.26,510.56,495.41,558.81,589.65,14.6,9,66,100,1,0,1,1,10.52,16.42,4.55,2.4,0.79,2.26,1.14,0,14.2,4.9,7.1,7.7,0.8,0.93,0.79,78,59,-24.36,8.73,8.04,0,0,33,33,9,9,16,21,1,4,0,0,1,0,3,4,5,6,0,127891,121516,118584.92,113762.75,594850,606117.1,596221.86,562217.07,135728,166478.13,172949.06,173059.09,64369,63650,60128.25,59571.75,44856,82427,87538,88294,5654774,5691659,5711767,5724554,5742713,1,0.05,95.87,0.31,2.25,0.29,0.36,0.02,16.49,23.57,0,0,1,0,0.003614763,33.5
22438,22503,22595,22676,6432.73,28.67,2487.8,11.09,348.51,3.97,1453.65,6.48,997.7,4.45,1,0.04,1,0.04,18,0.81,2,0.09,10.25,0.45,3,0,0.14,0.13,17,0.76,21,0.94,547.69,534.3,547.37,589.67,12.39,13.33,64,89.16,0,0,0,1,13.08,24.74,9.58,3.14,0.55,2.83,1.65,0,12.9,4.9,6.7,7.9,0.95,1.04,0.84,28,9,-67.86,4.26,1.3,1,0.05,1,0,1,0,5,1,3,0,2,2,0,0,1,0,5,1,0,22962,22583,22153.25,20430,106266,108288.98,107366.65,106251.95,25475,27253.15,27502.7,28026.13,13428,14807,14750.75,14372.25,4459,4550,5518,6060,812383,816598,824082,834047,844877,5,0.22,91.64,1.46,2.74,0.51,2.39,0.02,16.33,22.17,0,0,0,0,0.027477412,30
201081,202688,203937,205365,29429.51,14.64,7750.94,3.85,939.28,1.16,7487.79,3.72,3145.7,1.56,31,0.16,7,0.04,67,0.34,13,0.07,127.67,0.63,35,-5.41,0.19,0.17,155,0.78,163,0.82,629.81,608.73,646.26,697.65,14.4,14.63,79,98.31,1,0,0,1,8.9,40.15,6.27,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,38,55,44.74,2.74,4.19,4,0.02,17,19,17,19,8,11,4,5,1,2,2,4,7,8,1,10,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,21,0.11,70.85,12.21,5.27,8.89,0.18,0.06,9.98,19.43,0,0,1,0,0.015658099,25.1
61081,61282,61609,61599,13751.67,22.51,4873.39,7.98,464.48,2.15,3806.94,6.23,1321.82,2.16,8,0.13,1,0.02,31,0.51,0,0,52.25,0.85,7,-12.5,0.14,0.11,22,0.36,24,0.39,702.97,665.32,654.27,662.58,20.67,29.14,83,100,1,0,0,1,10.99,41.74,9.73,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,0.97,0.97,0.92,23,32,39.13,3.77,6.15,1,0.02,14,13,14,13,8,14,4,7,1,1,0,0,0,1,5,7,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,2,0.03,76.67,18.65,2.08,0.58,0.36,0.08,11.07,27.23,0,0,1,0,0.009607804,35.4
2022,1972,1941,1893,2022,100,993.91,49.16,21.76,2.39,451,22.3,463,22.9,1,0.5,0,0,2,1,0,0,3,1.56,1,-50,1.07,0.52,1,0.5,2,1,737.2,665.57,611.68,558.66,21.07,22.3,66,83.52,0,0,0,1,11.04,49.04,10.58,6.46,2.16,3.49,2.01,0,12.1,4.6,12.4,12.4,0.94,1.08,0.81,9,6,-33.33,5.2,2.96,0,0,1,1,1,1,4,15,0,0,1,1,0,0,0,0,8,3,0,70159,64304,63843.67,61352,221822,230861.32,227862.52,220186.98,129912,138834.59,150553.52,148155.22,40352,37587,36629.75,36381.5,43343,35014,38463,22386,2009671,2065913,2082224,2083540,2085287,0,0,59.35,0.1,38.53,0,0.45,0,22.9,22.3,0,1,0,1,0.000978744,22.9
24449,24313,24131,23935,4650.71,19.02,2174.79,8.9,292.93,2.56,720.6,2.95,1330.45,5.44,6,0.24,1,0.04,21,0.86,4,0.16,32.33,1.34,6,-14.29,0.28,0.25,14,0.57,29,1.18,491.95,523.89,542.15,598.47,18.35,32.8,84,100,1,1,1,1,9.14,56.64,8.22,2.83,0.6,2.44,0.84,0,13.4,5.3,7.6,8,0.8,0.93,0.79,7,8,14.29,12.96,13.79,0,0,3,2,3,2,3,5,3,0,0,0,2,1,0,0,1,7,0,243275,252705,255954.42,254125.58,911466,910341.36,907683.93,874097.57,282037,351513.96,379452.24,381515.52,83781,84934.5,82241.25,79845.75,59690,61539,73133,76198,9969727,9877143,9876187,9882519,9895622,2,0.08,96.49,0.36,1.12,0.29,0.56,0.01,28.01,16.06,0,0,0,0,0.002475311,34.2
17768,17675,17508,17320,2080.99,11.71,680.75,3.83,154.94,2.41,494.98,2.79,334.7,1.88,3,0.17,0,0,10,0.56,1,0.06,17.17,0.97,3,-25,0.22,0.17,6,0.34,15,0.85,629.81,608.73,646.26,697.65,14.4,17.26,79,98.31,1,0,0,1,8.9,33.2,5.99,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,17,19,11.76,2.53,2.87,0,0,5,10,5,10,7,9,5,8,0,0,0,1,2,3,1,0,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,1,0.06,88.91,5.97,3.08,0.38,0.43,0.02,15.03,20.54,0,0,1,0,0.001383587,29.6
2890,2930,3026,3045,648.41,22.44,155.65,5.39,1.24,0.1,153.05,5.3,135.15,4.68,1,0.35,0,0,3,1.04,0,0,1.5,0.5,1,0,0.38,0.33,2,0.69,5,1.73,549.19,513.38,745.82,770.13,12.57,4.35,70,73.94,0,0,1,1,8.89,17.86,7.81,2.63,0.69,2.12,1.41,0,14.1,5.6,8.4,9,0.94,1.08,0.81,9,10,11.11,3.04,3.39,0,0,4,0,4,0,0,0,0,0,1,0,0,0,1,0,11,6,0,20673,20164,20457.42,19848.42,86652,87622.08,86704.78,84069.28,25594,27569.22,28133.88,28155.34,13741,15055.75,13511,13373.25,6711,7034,6663,7615,974989,990958,998199,1005494,1015165,0,0,96.64,0.07,1.18,0.59,0.31,0.07,17.44,23.49,0,0,0,0,0.00291637,27.7
167134,167238,167191,167476,42952.54,25.7,6253.87,3.74,1121.09,1.88,10907.78,6.53,5850.41,3.5,22,0.13,1,0.01,46,0.28,6,0.04,63.17,0.38,26,18.18,0.13,0.16,103,0.62,94,0.56,683.27,642.97,728.91,733.06,12.11,6.26,59,90.04,1,0,1,1,7.59,10.96,3.61,2.71,0.88,2.57,0.83,0,13,5.1,6.5,7.9,1.19,0.94,1.17,145,119,-17.93,12.63,10.9,4,0.02,66,39,56,33,54,24,23,13,2,2,8,6,20,13,13,11,0,146411,147421,146272,144627.5,432643,435110.75,434140.48,422745.66,154317,169116.39,191428.62,211676.38,47099,45125.5,57084.5,64499.5,50239,54981,57720,73830,5699478,5785681,5828289,5884868,5928814,24,0.14,91.2,3.13,2.61,1.44,0.17,0.03,13.05,24.67,0,0,1,0,0.028887524,27.9
10811,10979,10869,10854,4090.1,37.83,1842.4,17.04,332.78,8.19,1031.31,9.54,605.42,5.6,3,0.28,1,0.09,9,0.83,0,0,14.92,1.37,3,0,0.28,0.28,12,1.11,7,0.65,666.23,677.73,534.38,573.69,19.36,24.3,82,88.37,0,1,0,1,13.23,55.48,6.97,5.53,1.28,3.29,1.06,0,15.6,6.2,8,10,0.86,0.96,0.83,15,21,40,4.6,7.55,2,0.19,11,10,11,10,5,4,8,2,0,0,0,1,5,5,3,5,0,141768,141648,132698.08,129923.33,570755,553818.65,549533.74,532791.32,238782,252110.75,269770.95,276997,45763,46954,47689,52231.5,55312,39769,33091,20189,4314113,4347223,4369356,4379730,4395295,1,0.09,88.57,1.48,7.3,0.54,0.23,0.02,12.9,25.14,0,0,0,0,0.002486875,35.3
44443,44178,44042,43673,12914.62,29.06,4640.12,10.44,1093.07,5.78,2503.01,5.63,2645.01,5.95,11,0.25,1,0.02,26,0.59,5,0.11,34.92,0.79,9,0,0.2,0.2,41,0.92,39,0.88,552.55,595.64,434.92,503.48,18.39,18.92,85,77.74,1,0,1,1,11.42,38.59,7.46,5.12,0.83,2.92,1.24,0,11.2,4.7,6.5,7.4,0.87,0.96,0.84,18,17,-5.56,7.47,8.63,2,0.05,10,4,10,4,13,7,5,4,0,0,0,0,2,0,0,0,0,53060,49117,47890.92,46401.75,207758,205871.87,201332.97,194032,93143,95848.74,114119.74,116980.7,22614,21945,24122.5,24984,15111,16917,13251,11930,1819777,1854368,1855364,1856680,1854304,4,0.09,92.62,3.63,0.81,0.82,0.13,0.01,18.48,19.05,0,0,1,1,0.023966656,31.4
75568,76612,77447,78204,19951.13,26.4,9395.36,12.43,1123.45,3.95,4116.89,5.45,2523.34,3.34,15,0.2,2,0.03,34,0.45,6,0.08,74.33,0.96,13,18.18,0.15,0.17,76,1.01,77,1.02,721.82,635.07,739.15,738.37,11.17,11.47,65,83.57,1,1,0,1,9.55,50.11,6.3,2.97,0.66,2.03,0.75,0,12.7,5.6,6.2,6.2,1.08,0.95,1.06,8,1,-7.41,5.79,5.82,0,0,4,1,1,2,3,0,1,0,0,0,0,0,0,0,2,1,0,160150,156085,159137.42,155935.33,752709,756503.3,749114.71,717617.52,234396,253730.07,271107.04,272469.74,58915,67735.75,70997,65337.75,51798,58006,54339,55519,7882590,8023953,8096604,8186628,8260405,14,0.19,62.96,29.09,3.04,2.45,0.26,0.04,13.97,19.55,0,0,1,0,0.009417802,27.1
89120,90702,91486,91772,20204.57,22.67,7852.4,8.81,665.43,2.22,6072.89,6.81,2416.19,2.71,22,0.25,2,0.02,42,0.48,6,0.07,73.92,0.81,20,17.65,0.2,0.22,50,0.57,47,0.54,683.84,505.26,713.27,706.81,16.18,27.07,81,100,1,1,1,1,7.99,56.2,10.06,2.52,0.62,2.9,1.06,0,14.6,6.1,8.5,8.7,1,1.13,0.82,128,118,-7.81,6.89,7.6,1,0.01,205,199,85,72,345,339,13,19,2,2,0,0,17,1,9,10,0,193387,192565,194705.75,191753.25,532526,545986.1,540434.74,519599.07,168120,179861.08,186266.21,183975.43,70430,69038.25,75386.5,65756.25,41455,39587,41012,40365,6664195,6742950,6830038,6895318,6971406,8,0.09,57.3,0.8,38.33,0.88,0.87,0.06,11.82,30.55,0,0,0,0,0.013216767,34.3
903393,910861,918692,928521,226699.94,25.09,72818.3,8.06,5628.71,1.54,59465.99,6.58,24303.05,2.69,143,0.16,21,0.02,307,0.34,57,0.06,669.58,0.73,97,4.3,0.11,0.11,743,0.83,600,0.67,652.97,611.29,565.77,617.44,13.84,26.18,65,89.42,0.5,0,0,1,12.27,51.85,8.83,3.28,0.86,2.65,0.95,0,13,4.5,6.2,7.8,0.77,0.95,0.75,7,24,242.86,2.66,10.39,6,0.01,11,20,11,20,7,9,1,4,0,0,1,6,6,1,2,7,0,170137,167875,164280.58,159524.58,788167,807688.96,801375.76,781172.48,210886,240077.19,256201.85,259035.96,61253,66495.25,71208.5,79035.25,55113,55785,54466,58664,6423113,6490622,6516922,6537782,6570902,92,0.1,59.54,26.4,9.35,2.01,0.22,0.04,10.64,25.07,0,0,1,0,0.139184349,32.4
3309,3424,3370,3324,3309,100,1734.19,52.41,70.51,5.13,660,19.95,853,25.78,3,0.92,0,0,2,0.61,0,0,6.08,1.81,1,-50,0.68,0.3,2,0.61,4,1.22,784.26,728.77,658.54,688.36,15.22,22.26,56,76.67,1,1,1,1,13.13,57.66,9.91,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1,0.98,0.94,14,7,-50,4.65,2.9,0,0,0,0,0,0,25,16,0,0,0,1,1,0,0,0,27,38,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,2,0.61,72.47,0.6,24.6,0.06,0.7,0.36,25.78,19.95,1,1,0,0,0.000131032,27.6
336463,340939,345783,348853,127477.82,37.89,41437.08,12.32,4828.51,3.53,28638.18,8.51,17762.58,5.28,65,0.2,8,0.02,184,0.55,23,0.07,351.83,1.02,63,1.61,0.19,0.18,297,0.89,263,0.79,702.97,665.32,654.27,662.58,20.67,22.91,83,100,1,0,0,1,10.99,45.43,6.65,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,1.14,0.99,1.06,38,62,63.16,5.68,11.05,2,0.01,16,11,16,11,14,10,15,11,1,1,2,0,5,5,5,7,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,36,0.11,71.97,20.06,4.46,1.74,0.24,0.04,14.69,21.58,0,0,1,0,0.052924324,30.2
20069,20204,20113,20295,2536.02,12.64,1156.01,5.76,120.12,1.68,828.29,4.13,288.08,1.44,3,0.15,0,0,10,0.5,2,0.1,13.75,0.69,3,-25,0.21,0.15,5,0.25,9,0.45,570.67,470.64,584,495.67,14.61,15.19,61,85.87,0,0,1,1,11,47.89,10.49,4.58,1.46,2.99,0.63,0,12.6,4.8,9.7,8.7,0.72,1.01,0.66,61,25,-59.02,9.74,4.02,0,0,51,42,24,32,0,0,3,1,0,0,1,0,2,1,2,0,0,46175,44020,43751.25,43291.67,170003,170852.21,170127.17,160189.02,70830,74901.95,77706.22,75367.97,9677,8878.75,8546,10694.25,22625,21744,21114,20959,1545801,1571102,1584985,1595590,1612136,0,0,65.25,0.22,32.35,0.35,0.73,0,14.79,29.36,0,0,0,0,0.012773836,34.2
