2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010,PCT_OBESE_ADULTS13
37762,38148,38071,37879,4186.53,11.09,1338.71,3.55,162.77,1.16,677.32,1.79,340.55,0.9,11,0.29,0,0,24,0.64,4,0.11,36.58,0.96,10,25,0.22,0.26,21,0.56,29,0.77,629.81,608.73,646.26,697.65,14.4,9.11,79,98.31,1,0,0,1,8.9,22.85,6.32,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.87,0.98,0.83,30,24,-20,2.91,2.62,2,0.05,8,1,8,0,16,20,4,2,1,2,0,0,3,0,7,2,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,2,0.05,92.07,3.5,2.8,0.44,0.21,0.03,14.45,22.73,0,0,1,0,0.002940512,29.5
2342,2297,2303,2223,708.38,30.25,256.36,10.95,9.9,0.96,101.87,4.35,191.3,8.17,1,0.43,0,0,2,0.86,0,0,1,0.43,1,-50,0.89,0.43,0,0,2,0.86,784.26,728.77,658.54,688.36,15.22,6.69,56,76.67,1,1,1,1,13.13,35.71,6.88,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.1,0.97,1.04,3,0,-100,2.86,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,0,18,14,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,63.62,0.43,33.73,0.3,0.34,0.04,23.19,19.81,0,0,0,0,9.27E-05,26.2
69709,68881,68336,67984,14156.16,20.31,5920.47,8.49,1112,3.82,2958.38,4.24,2703.43,3.88,22,0.32,1,0.01,33,0.47,4,0.06,61.42,0.9,8,-27.27,0.16,0.12,47,0.67,49,0.7,622.31,649.09,577.37,643.14,15.61,22.98,72,95.71,0,0,1,1,9.7,47.37,9.23,3.15,0.56,2.63,1.07,0,16.1,7.1,8.2,8.6,0.87,0.96,0.84,45,48,6.67,9.47,9.74,2,0.03,16,10,16,10,9,8,2,2,0,0,0,0,0,2,0,6,0,303679,281306,275627.33,263683.42,1120056,1133771.78,1114370.85,1063938.75,363399,396715.21,418371.33,422862.16,123817,124776,124904.75,122550.75,65014,61001,64450,60307,11542645,11537968,11544951,11553031,11570808,3,0.04,91.12,5.53,1.11,0.41,0.13,0.01,18.3,20.16,0,0,1,1,0.006041705,36.6
115507,115360,115046,114978,11446.04,9.91,2274.17,1.97,571.06,1.23,2419.69,2.09,1914.31,1.66,21,0.18,3,0.03,44,0.38,10,0.09,66.83,0.58,20,11.11,0.16,0.17,58,0.5,99,0.86,510.56,495.41,558.81,589.65,14.6,12.15,66,100,1,0,1,1,10.52,24.04,7.47,2.4,0.79,2.26,1.14,0,14.2,4.9,7.1,7.7,0.77,0.95,0.75,104,101,-2.88,9.82,10.24,2,0.02,111,81,50,31,32,25,6,12,2,2,0,1,12,8,13,8,0,127891,121516,118584.92,113762.75,594850,606117.1,596221.86,562217.07,135728,166478.13,172949.06,173059.09,64369,63650,60128.25,59571.75,44856,82427,87538,88294,5654774,5691659,5711767,5724554,5742713,9,0.08,87.03,1.39,5.48,4.57,0.34,0.03,14.56,23.88,0,0,1,0,0.020294083,29.4
17187,17242,17329,17178,2344.21,13.64,875.81,5.1,324.09,4.75,582.24,3.39,376.75,2.19,5,0.29,0,0,15,0.88,0,0,20.42,1.18,2,0,0.12,0.12,9,0.53,14,0.82,784.26,728.77,658.54,688.36,15.22,16.37,56,76.67,1,1,1,1,13.13,45.88,8.72,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.1,0.97,1.04,39,34,-12.82,2.47,2.38,0,0,6,8,6,6,28,28,4,0,1,1,0,0,6,2,13,5,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,2,0.12,68.05,12.01,18.42,0.15,0.28,0.02,17.5,23.54,0,0,1,0,0.00068058,29.8
22248,22462,22501,22619,183.13,0.82,81.68,0.37,220.85,2.58,36,0.16,32.25,0.14,6,0.27,1,0.05,8,0.36,0,0,14.5,0.64,4,-20,0.23,0.18,10,0.45,12,0.54,702.97,665.32,654.27,662.58,20.67,34.32,83,100,1,0,0,1,10.99,47.38,7.18,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,0.97,0.97,0.92,25,33,32,2.35,3.75,1,0.05,12,8,12,8,10,9,5,7,0,0,0,0,5,6,4,0,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,0,0,94.22,0.36,4.13,0.2,0.27,0.01,14.09,25.02,0,0,1,0,0.003499524,34.2
44900,44673,44147,43632,8789.01,19.57,3791.46,8.44,635.31,3.26,1675,3.73,1861.68,4.15,20,0.45,0,0,33,0.74,5,0.11,42.5,0.96,14,7.69,0.29,0.32,34,0.76,55,1.23,761.45,642.49,755.59,750.32,10.47,16.76,48,66.45,0.5,0,1,0,8.59,49.3,11.42,3.17,0.26,3.89,0.89,2,15.6,5.7,10.4,10.8,1,1.13,0.82,83,90,8.43,9.81,9.69,6,0.13,39,58,30,54,31,23,16,10,0,1,2,2,7,12,17,16,0,1439006,1466564,1472468.25,1431881.42,3175063,3282276.52,3355494.43,3294580.37,1172714,1288654.68,1406620.16,1517341.24,327838,327270.25,362931,451422,95080,115628,104384,114689,36961664,37338198,37691912,37999878,38332521,5,0.11,79.47,1.23,10.28,1.18,3.45,0.15,19.56,20.77,0,0,0,0,0.001202522,23.2
66861,66646,67697,69307,20015.93,29.94,7759.98,11.61,333.96,1.22,4509.95,6.75,1566.26,2.34,8,0.12,3,0.05,28,0.42,4,0.06,41.33,0.61,14,-12.5,0.24,0.21,46,0.69,43,0.65,491.93,585.34,564.38,727.66,8.32,12.08,71,70.31,0,0,1,1,12.51,27.35,9.08,3.13,0.33,2.25,2.55,0,13.2,5,5.3,5.8,0.95,1.04,0.84,9,10,11.11,0.92,1.03,1,0.02,33,16,28,14,0,0,3,2,0,0,0,0,1,0,0,3,0,14573,14068,13661.42,13273.42,80924,83483.76,85078.15,87065.2,20233,21953.97,23291.74,23805.11,16511,16612,16240,16817.5,2122,2659,2184,2454,646844,674629,683932,701345,723393,5,0.08,88.65,1.98,2.92,1.91,2.38,0.05,10.32,20.07,0,0,1,0,0.099107806,30.1
9765,9593,9491,9361,364.53,3.73,112.14,1.15,113.65,2.57,34.78,0.36,158.8,1.63,4,0.41,0,0,8,0.82,0,0,11.83,1.25,3,0,0.29,0.32,3,0.31,12,1.23,491.95,523.89,542.15,598.47,18.35,28.76,84,100,1,1,1,1,9.14,57.77,11.32,2.83,0.6,2.44,0.84,0,13.4,5.3,7.6,8,0.8,0.93,0.79,28,17,-39.29,20,11.26,1,0.1,2,3,2,3,6,7,4,0,0,0,1,0,0,4,6,4,0,243275,252705,255954.42,254125.58,911466,910341.36,907683.93,874097.57,282037,351513.96,379452.24,381515.52,83781,84934.5,82241.25,79845.75,59690,61539,73133,76198,9969727,9877143,9876187,9882519,9895622,0,0,96.93,0.15,0.98,0.14,0.42,0.01,27,16.82,0,1,0,0,0.000988646,28.9
63453,65139,65426,64066,24802.4,39.09,11294.39,17.8,800.79,3.61,7988.69,12.59,893.52,1.41,7,0.1,1,0.01,50,0.75,4,0.06,62.5,0.95,8,14.29,0.12,0.12,43,0.64,34,0.51,749.67,666.15,711.77,649.84,19.4,17.84,62,92.6,1,0,1,1,13.13,47.04,14.74,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,2,11,450,3.23,23.91,0,0,1,2,1,0,6,4,1,3,0,0,0,0,0,0,1,0,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,2,0.03,42.69,41,9.71,1.86,0.45,0.57,6.26,30.24,0,0,1,0,0.006533358,34.9
26075,26050,26160,26078,2771.13,10.63,1301.25,4.99,567.02,5.49,639.03,2.45,478.72,1.84,3,0.12,1,0.04,17,0.66,2,0.08,32.92,1.26,4,0,0.16,0.15,12,0.46,16,0.62,702.97,665.32,654.27,662.58,20.67,36.27,83,100,1,0,0,1,10.99,46.52,8.85,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,0.97,0.97,0.92,25,31,24,3.28,4.71,0,0,14,12,14,12,3,4,3,3,0,0,2,3,6,4,8,9,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,3,0.12,90.95,5.91,1.52,0.19,0.18,0,17.28,23.46,0,0,0,0,0.004101496,38.6
41993,42297,42615,42599,2913.59,6.94,1075.11,2.56,476.94,2.79,726.44,1.73,447.64,1.07,9,0.22,1,0.02,30,0.72,5,0.12,32.58,0.77,4,0,0.1,0.09,22,0.53,27,0.65,721.82,635.07,739.15,738.37,11.17,14.31,65,83.57,1,1,0,1,9.55,30.29,6.71,2.97,0.66,2.03,0.75,0,12.7,5.6,6.2,6.2,1.16,1.1,0.97,77,91,18.18,7.38,9.29,1,0.02,32,30,32,30,23,26,25,23,2,2,1,12,8,4,11,15,0,160150,156085,159137.42,155935.33,752709,756503.3,749114.71,717617.52,234396,253730.07,271107.04,272469.74,58915,67735.75,70997,65337.75,51798,58006,54339,55519,7882590,8023953,8096604,8186628,8260405,6,0.14,90.22,1.66,6.14,0.5,0.17,0.01,18.5,21.98,0,0,0,0,0.005233455,26.6
36842,36631,36566,36743,6078.21,16.5,1506.89,4.09,196.78,1.33,1469.62,3.99,1043.9,2.83,6,0.16,1,0.03,23,0.62,0,0,29.17,0.8,10,-9.09,0.3,0.27,27,0.73,17,0.46,489.04,479.49,476.79,534.96,13.36,14.33,81,95.99,1,0,0,1,13.11,27.41,7.85,2.81,0.34,2.51,1.25,0,13.5,6.3,7.5,8.3,0.87,0.98,0.83,48,54,12.5,4.12,4.92,3,0.08,14,11,14,11,18,7,12,6,0,0,0,0,11,3,4,3,0,75645,70931,69158.92,65875.92,394391,396893.56,395599.78,384195.01,84554,88514.32,93107.52,94780.77,37532,38946,38915.75,38978.25,10346,11122,11109,13607,3007856,3050202,3062309,3075039,3090416,4,0.11,95.77,1.26,1.46,0.44,0.27,0.02,16.53,22.85,0,0,0,0,0.012078544,32.2
9123,9101,8964,9008,1075.37,11.79,537.47,5.89,153.12,4.66,232.47,2.55,187.92,2.06,1,0.11,0,0,8,0.88,0,0,16.58,1.86,3,-25,0.45,0.34,5,0.55,1,0.11,749.67,666.15,711.77,649.84,19.4,23.3,62,92.6,1,0,1,1,13.13,67.79,8.98,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,9,5,-44.44,3.95,2.18,0,0,7,10,7,9,39,41,0,3,0,0,0,0,0,0,6,6,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,67.35,26,5.26,0.28,0.07,0.01,12.86,22.84,0,1,0,0,0.000939338,36.2
9783,9686,9618,9549,4573.33,46.75,1482.97,15.16,99.99,2.36,992.73,10.15,958.23,9.79,4,0.41,0,0,6,0.61,2,0.2,7,0.73,4,-20,0.46,0.42,6,0.61,11,1.12,578.83,521.24,645.91,690.52,10.09,7.93,61,86.62,0,0,1,1,11.68,24.6,10.99,2.71,1.04,2.69,1.77,0,10.6,4.8,5.7,7.1,0.95,1.04,0.84,23,13,-43.48,2.59,1.62,0,0,5,2,1,1,4,3,0,1,0,0,0,0,0,2,8,6,0,141598,131255,128435.92,124744.5,615043,631230.25,627404.53,608866.71,142628,169938.87,179212.03,181890.81,93422,95482.25,94046.25,90492.25,54569,39269,45958,45966,5266214,5310658,5344861,5379646,5420380,0,0,94.77,0.49,3.58,0.21,0.31,0.03,20.1,22.31,0,0,0,0,0.001842145,28.6
83629,83755,83678,83578,21895.48,26.18,5950.55,7.12,820.45,2.45,5126.54,6.13,3071.6,3.67,13,0.16,2,0.02,40,0.48,4,0.05,55.08,0.66,12,20,0.12,0.14,50,0.6,43,0.51,491.95,523.89,542.15,598.47,18.35,16.94,84,100,1,1,1,1,9.14,25.47,5.41,2.83,0.6,2.44,0.84,0,13.4,5.3,7.6,8,0.8,0.93,0.79,67,66,-1.49,11.73,11.89,2,0.02,25,27,21,20,17,15,14,13,0,0,3,4,8,6,5,1,0,243275,252705,255954.42,254125.58,911466,910341.36,907683.93,874097.57,282037,351513.96,379452.24,381515.52,83781,84934.5,82241.25,79845.75,59690,61539,73133,76198,9969727,9877143,9876187,9882519,9895622,17,0.2,93.08,1.18,2.04,1.86,0.4,0.06,14.81,23.74,0,0,1,0,0.008466922,30.5
6062,6083,6152,6059,1450.08,23.92,395.55,6.53,0.62,0.04,479.63,7.91,122.69,2.02,1,0.17,0,0,0,0,0,0,2,0.33,1,0,0.2,0.16,0,0,4,0.67,784.26,728.77,658.54,688.36,15.22,4.12,56,76.67,1,1,1,1,13.13,45.35,13.02,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.1,0.97,1.04,0,5,450,0,1.96,0,0,2,3,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,67.82,6.86,23.89,0.48,0.3,0.05,12.49,22.58,0,0,0,0,0.000240046,27.3
122979,123920,124907,125516,24263.02,19.73,7828.97,6.37,1085.68,2.12,5129.17,4.17,3531.04,2.87,22,0.18,4,0.03,56,0.46,7,0.06,105,0.84,20,-20,0.21,0.16,108,0.89,94,0.77,702.97,665.32,654.27,662.58,20.67,19.27,83,100,1,0,0,1,10.99,35.56,7.89,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,1.14,0.99,1.06,66,77,16.67,4,5.87,1,0.01,52,33,52,33,16,9,12,11,1,0,2,1,1,5,11,8,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,10,0.08,90.18,3.84,2.95,1.19,0.26,0.02,15.26,20.19,0,0,1,0,0.019344119,32.2
1418788,1435002,1447236,1460023,190245.96,13.41,51932.32,3.66,3919.97,0.76,47071.42,3.32,22339.22,1.57,249,0.18,13,0.01,347,0.25,86,0.06,910.58,0.63,170,39.34,0.09,0.12,969,0.69,886,0.63,761.45,642.49,755.59,750.32,10.47,18.84,48,66.45,0.5,0,1,0,8.59,44.99,9.45,3.17,0.26,3.89,0.89,0,15.6,5.7,10.4,10.8,1.03,1.09,0.88,143,238,66.43,10.27,17.6,11,0.01,63,174,55,167,231,232,32,46,2,4,3,7,9,19,18,45,1,1439006,1466564,1472468.25,1431881.42,3175063,3282276.52,3355494.43,3294580.37,1172714,1288654.68,1406620.16,1517341.24,327838,327270.25,362931,451422,95080,115628,104384,114689,36961664,37338198,37691912,37999878,38332521,135,0.1,48.43,9.86,21.58,14.02,0.56,0.92,11.18,25.59,0,0,1,0,0.037998299,27.4
156823,156929,156547,156562,58585.8,37.36,21928.55,13.98,2022.24,3.05,12316.73,7.85,10556.08,6.73,18,0.11,4,0.03,81,0.52,4,0.03,129.83,0.83,19,-5,0.13,0.12,150,0.96,92,0.59,702.97,665.32,654.27,662.58,20.67,21.78,83,100,1,0,0,1,10.99,37.96,8.31,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,1.14,0.99,1.06,44,45,2.27,3.44,4.19,2,0.01,21,17,21,17,16,12,4,11,0,0,2,0,5,2,1,5,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,27,0.17,94.39,2.09,1.48,0.56,0.24,0.02,18.63,20.59,0,0,1,0,0.024667649,30.1
75990,76387,76371,76648,17864.88,23.51,4590.41,6.04,573.92,1.93,4570.99,6.02,2077.84,2.73,11,0.15,2,0.03,38,0.5,7,0.09,46.5,0.61,10,11.11,0.12,0.13,54,0.72,54,0.72,623.52,567.3,617.34,642.53,15.67,14.84,85,92.97,0,0,0,1,10.78,32.71,7.69,3.94,0.58,2.51,1.05,0,20.9,6.9,8.3,9,0.95,1.04,0.84,54,55,1.85,4.9,5.21,0,0,12,9,12,9,18,21,4,8,0,0,1,4,2,4,3,10,0,150145,145767,145899.83,140820.75,645262,646160.85,638942.95,610369.77,235682,242192.38,257270.89,263351.55,62896,67779.25,68460.5,67817,34698,33520,27147,27008,5987580,5995715,6010688,6024522,6044171,11,0.15,83.23,11.08,2.36,1.26,0.28,0.06,12.27,23.6,0,0,1,0,0.012674051,30.7
19817,19784,19621,19495,2926.97,14.77,1034.2,5.22,153.83,1.98,411.62,2.08,246.44,1.24,5,0.25,0,0,8,0.4,1,0.05,14.42,0.74,3,-50,0.31,0.15,9,0.45,13,0.66,629.81,608.73,646.26,697.65,14.4,15.08,79,98.31,1,0,0,1,8.9,34.61,9.09,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,18,28,55.56,2.93,4.67,1,0.05,3,5,1,5,1,1,1,0,0,0,0,1,2,4,0,11,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,2,0.1,91.92,4.66,1.83,0.5,0.21,0.04,16.83,20.45,0,0,0,0,0.001543142,31.3
252264,256516,258803,262536,79252.23,31.42,14921.31,5.91,1298.98,1.29,19693.7,7.81,9307.27,3.69,43,0.17,6,0.02,90,0.36,25,0.1,171.42,0.66,23,0,0.09,0.09,177,0.71,171,0.68,683.84,505.26,713.27,706.81,16.18,16.13,81,100,1,1,1,1,7.99,24.51,6.8,2.52,0.62,2.9,1.06,1,14.6,6.1,8.5,8.7,0.86,1.24,0.64,217,238,9.68,16.85,17.81,2,0.01,64,119,61,111,43,58,47,108,2,3,10,16,26,26,14,36,1,193387,192565,194705.75,191753.25,532526,545986.1,540434.74,519599.07,168120,179861.08,186266.21,183975.43,70430,69038.25,75386.5,65756.25,41455,39587,41012,40365,6664195,6742950,6830038,6895318,6971406,26,0.1,78.89,2.54,7.05,5.08,1.19,0.74,12.99,23.04,0,0,1,0,0.037411519,28.1
104430,104236,104215,103790,24779.19,23.73,9001.22,8.62,1164.01,2.77,5286.96,5.06,4824.14,4.62,19,0.18,2,0.02,63,0.6,1,0.01,101,0.97,17,-5.56,0.17,0.16,82,0.79,54,0.52,649.51,674.8,484.38,512.28,18.82,19.96,67,89.18,0,0,0,1,12.32,47.98,9.7,4.51,0.56,2.99,0.92,0,17.9,6.8,8.5,9.3,0.97,0.97,0.92,49,45,-8.16,4.88,5.28,2,0.02,28,29,28,28,23,14,13,5,6,4,0,1,0,0,2,10,0,140810,143768,141899.83,139000.5,579880,571291.14,562959.01,539664.27,212316,216714.37,224489.75,224172.96,43136,42773.5,42903.75,41862.5,26599,24724,26077,30308,4708708,4785401,4802740,4817528,4833722,9,0.09,79.28,15.05,3.3,0.63,0.36,0.03,15.81,22.97,0,0,1,0,0.021822623,35.1
10680,10693,10523,10522,1929.92,18.07,439.58,4.12,70.09,1.62,399.84,3.74,469,4.39,1,0.09,0,0,7,0.66,0,0,10.42,0.99,2,0,0.19,0.19,3,0.28,6,0.56,489.04,479.49,476.79,534.96,13.36,10.79,81,95.99,1,0,0,1,13.11,34.61,8.75,2.81,0.34,2.51,1.25,0,13.5,6.3,7.5,8.3,0.87,0.98,0.83,16,24,50,1.73,2.81,1,0.09,5,2,5,2,2,6,1,0,0,0,0,0,3,2,0,0,0,75645,70931,69158.92,65875.92,394391,396893.56,395599.78,384195.01,84554,88514.32,93107.52,94780.77,37532,38946,38915.75,38978.25,10346,11122,11109,13607,3007856,3050202,3062309,3075039,3090416,1,0.09,87.4,0.18,11.32,0.26,0.11,0.01,19.07,23.85,0,0,0,1,0.003501407,32.6
23547,23899,24030,24337,3085.4,13.1,648.71,2.75,186.37,2.1,653.03,2.77,431.88,1.83,9,0.39,0,0,19,0.81,7,0.3,13.83,0.57,3,0,0.12,0.12,22,0.94,28,1.2,746.02,644.85,665.11,642.78,16.96,11.99,65,84.21,0,1,0,1,10.25,25.32,7.99,3.91,0.57,2.93,1.36,0,16.6,6.7,10,10.2,1.06,0.9,1.09,11,15,36.36,13.75,18.29,0,0,17,15,17,15,7,9,4,8,0,0,0,0,0,1,2,3,0,275039,266478,269334.67,264754.83,961612,948653.48,942745.42,906460.39,367089,382095.41,405295.22,419976.15,127404,120112.5,116996,115084,53067,74559,92476,98255,9380884,9560234,9656401,9748364,9848060,2,0.09,88.66,5.72,2.99,0.6,0.44,0.04,12.91,23.74,0,0,1,0,0.002463015,28.9
7139,7030,6978,6906,973.61,13.64,338.18,4.74,62.52,2.13,189.47,2.65,201,2.82,2,0.28,0,0,8,1.13,0,0,9,1.29,2,0,0.28,0.29,2,0.28,4,0.56,623.52,567.3,617.34,642.53,15.67,13.28,85,92.97,0,0,0,1,10.78,36.07,13.3,3.94,0.58,2.51,1.05,0,20.9,6.9,8.3,9,0.95,1.04,0.84,13,11,-15.38,1.83,1.63,0,0,2,2,2,2,9,0,4,3,0,0,1,0,3,4,6,10,0,150145,145767,145899.83,140820.75,645262,646160.85,638942.95,610369.77,235682,242192.38,257270.89,263351.55,62896,67779.25,68460.5,67817,34698,33520,27147,27008,5987580,5995715,6010688,6024522,6044171,0,0,97.74,0.27,0.59,0.31,0.11,0,17.66,24.05,0,0,0,1,0.001190684,34.3
27798,27835,27616,27486,230.85,0.83,84.65,0.3,384.26,3.64,61.43,0.22,22.96,0.08,4,0.14,1,0.04,19,0.69,0,0,26.42,0.95,10,11.11,0.32,0.36,14,0.51,15,0.54,746.02,644.85,665.11,642.78,16.96,21.87,65,84.21,0,1,0,1,10.25,62.06,10.13,3.91,0.57,2.93,1.36,0,16.6,6.7,10,10.2,1.06,0.9,1.09,24,35,45.83,8.3,14,1,0.04,28,24,28,21,23,18,3,4,0,1,0,2,1,8,6,13,0,275039,266478,269334.67,264754.83,961612,948653.48,942745.42,906460.39,367089,382095.41,405295.22,419976.15,127404,120112.5,116996,115084,53067,74559,92476,98255,9380884,9560234,9656401,9748364,9848060,1,0.04,64.3,18.64,14.12,1.58,0.37,0.01,15.7,24.27,0,0,0,0,0.002907669,30.7
20318,20690,20636,20855,4793.38,23.59,1791.57,8.82,110.1,1.32,1051.37,5.17,861.42,4.24,5,0.25,0,0,12,0.6,1,0.05,16.17,0.78,4,-20,0.25,0.19,5,0.25,14,0.69,683.84,505.26,713.27,706.81,16.18,23.21,81,100,1,1,1,1,7.99,41.95,9.49,2.52,0.62,2.9,1.06,1,14.6,6.1,8.5,8.7,0.86,1.24,0.64,135,129,-4.44,15.12,16.97,0,0,25,49,23,48,86,77,12,10,0,0,3,5,4,7,20,11,0,193387,192565,194705.75,191753.25,532526,545986.1,540434.74,519599.07,168120,179861.08,186266.21,183975.43,70430,69038.25,75386.5,65756.25,41455,39587,41012,40365,6664195,6742950,6830038,6895318,6971406,0,0,83.78,0.21,10.69,0.6,2.14,0.08,17.84,22.06,0,0,0,0,0.003013221,27.5
17212,17003,16908,17061,2138.17,12.42,936.19,5.44,239.16,3.77,654.82,3.8,267.34,1.55,8,0.47,0,0,15,0.88,0,0,25.58,1.51,3,-40,0.3,0.18,13,0.76,11,0.64,749.67,666.15,711.77,649.84,19.4,31.09,62,92.6,1,0,1,1,13.13,60.35,9.19,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,5,4,-20,1.98,1.71,0,0,26,13,24,11,39,30,0,0,0,0,0,0,2,0,2,3,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,64.9,27.21,5.95,0.66,0.22,0.01,13.48,27.2,0,1,0,0,0.001772212,31.4
